code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,114.10833065848512,10.46,14.63,3.53,1.75
ABT,Health Care,156.45759211612793,9.2,9.4,1.85,1.28
ABMD,Health Care,171.78150814957843,0.0,0.0,4.87,8.69
ACN,Information Technology,148.0107842150231,12.7,11.24,10.29,1.03
ATVI,Communication Services,94.54034399249248,29.58,40.21,32.75,3.61
ADBE,Information Technology,89.35076943898135,34.54,19.28,5.18,8.01
AMD,Information Technology,46.821655015444655,0.0,0.0,1.52,0.71
AAP,Consumer Discretionary,144.97892276003873,16.0,18.83,3.51,0.79
AES,Utilities,62.57151425722408,0.0,0.0,3.11,0.77
AFL,Financials,121.1727090445998,13.59,4.77,2.49,1.45
A,Health Care,97.87757921883453,15.57,12.0,2.8,1.85
APD,Materials,84.93834643797216,13.78,19.41,2.53,1.59
AKAM,Information Technology,70.90345758901931,62.91,46.92,4.23,10.05
ALK,Industrials,190.00794972470504,7.1,0.0,0.83,0.26
ALB,Materials,89.28548058128048,14.21,22.13,2.49,1.4
ARE,Real Estate,100.15231568551658,25.56,0.0,1.41,5.11
ALXN,Health Care,156.85559475308503,0.0,0.0,27.96,37.8
ALGN,Health Care,85.28374828993901,33.36,26.28,7.1,4.17
LNT,Utilities,121.6020269990754,6.46,2.87,0.93,0.81
ALL,Financials,106.39360808540617,4.95,4.45,0.99,0.63
GOOGL,Communication Services,72.33168586629155,52.23,65.03,9.57,13.2
MO,Consumer Staples,112.66431550444864,2.41,2.37,1.24,1.26
AMZN,Consumer Discretionary,89.99196670774569,82.71,33.26,32.2,2.64
AEE,Utilities,106.3551713524831,10.49,0.0,0.96,0.86
AAL,Industrials,85.44867646564114,0.0,2.55,1.3,0.18
AEP,Utilities,121.34626661287102,9.92,0.0,1.08,0.81
AXP,Financials,58.98711367436695,12.41,6.98,4.38,1.59
AIG,Financials,4.4647538925494805,17.49,3.32,1.08,1.03
AMT,Real Estate,111.89713896043503,277.59,28.56,4.77,10.61
AMP,Financials,70.12423172277767,12.01,21.3,1.19,1.16
ABC,Health Care,130.32450272478664,14.58,9.77,2.08,0.1
AME,Industrials,105.4105601165513,18.11,19.23,3.73,2.16
AMGN,Health Care,202.16558581670157,13.28,10.06,2.25,2.83
APH,Information Technology,84.27554671462508,21.77,26.76,6.0,2.72
ADI,Information Technology,106.43163988768534,15.84,11.56,3.06,3.22
ANSS,Information Technology,109.3637741850203,40.65,28.91,5.06,8.71
ANTM,Health Care,78.06978155664794,13.52,11.11,1.82,0.75
AON,Financials,157.9472837475676,15.15,12.19,1.99,1.82
AOS,Industrials,139.1590112484637,10.27,2.43,1.16,0.25
APA,Energy,113.43049122517188,10.63,30.97,1.93,2.98
AAPL,Information Technology,70.2089905415409,37.82,27.16,8.92,5.63
AMAT,Information Technology,109.42768671706678,12.33,11.04,2.67,2.18
ADM,Consumer Staples,102.59409436689928,16.87,0.0,1.74,0.53
AJG,Financials,183.16238884504972,10.71,7.03,1.97,0.92
AIZ,Financials,74.18013343971901,9.44,5.39,1.46,0.73
T,Communication Services,117.02112734754037,10.21,7.36,1.03,1.02
ATO,Utilities,144.43104144439707,10.01,39.0,0.8,0.27
ADSK,Information Technology,70.84820696852458,33.49,18.41,9.58,5.73
ADP,Information Technology,147.87517375332916,12.9,12.55,2.81,1.83
AZO,Consumer Discretionary,159.06532620122977,12.59,11.12,41.23,1.24
AVB,Real Estate,112.70119101359872,13.15,0.0,1.48,6.37
AVY,Materials,104.18611711364782,12.28,15.24,1.86,0.59
BKR,Energy,64.93756262249404,9.64,27.74,2.29,1.4
BLL,Materials,151.58601310362505,14.74,11.34,3.0,0.56
BAC,Financials,59.921826190663054,10.06,16.71,1.01,1.25
BK,Financials,97.00012073372525,16.78,11.61,1.44,2.37
BAX,Health Care,152.40185522008724,9.43,9.98,2.25,1.43
BDX,Health Care,135.05233113133374,16.78,20.18,3.59,2.61
BRK.B,Financials,110.32868749093754,16.62,30.62,0.0,1.9
BBY,Consumer Discretionary,66.80493441156408,0.0,23.48,4.04,0.43
BIO,Health Care,118.15805477858254,30.3,21.59,2.87,1.93
BIIB,Health Care,136.02155300237834,26.23,22.36,2.8,5.35
BLK,Financials,102.46073463962055,20.74,43.16,1.57,4.24
BA,Industrials,81.24948599791632,12.12,6.25,5.24,0.75
BKNG,Consumer Discretionary,104.24571494910164,34.81,37.32,7.63,3.51
BWA,Consumer Discretionary,74.06372126247773,17.46,16.28,2.14,0.95
BXP,Real Estate,100.89001500535346,5.52,0.0,1.95,4.88
BSX,Health Care,108.19707468100385,0.0,28.77,1.15,2.08
BMY,Health Care,152.73720574983534,15.01,12.31,3.06,2.1
BF.B,Consumer Staples,127.17239537120247,17.21,17.52,3.87,2.81
CHRW,Industrials,168.0794541174999,21.91,26.8,6.68,0.97
COG,Energy,105.06203205003818,21.51,0.0,3.39,4.98
CDNS,Information Technology,34.98090530009459,17.01,13.69,2.25,3.14
CPB,Consumer Staples,171.12834364608491,11.69,18.65,6.25,1.32
COF,Financials,113.47242296343912,9.72,1.2,0.58,0.79
CAH,Health Care,98.21021932310471,7.41,19.25,1.53,0.13
KMX,Consumer Discretionary,54.09694812884628,24.86,0.0,3.43,0.62
CCL,Consumer Discretionary,79.95919986029367,10.82,34.8,1.25,2.02
CAT,Industrials,102.70830661190851,9.26,6.16,3.45,0.73
CBRE,Real Estate,32.590479129079796,12.98,9.12,4.39,0.84
CE,Materials,48.008472321619756,14.59,21.75,5.06,0.92
CNC,Health Care,116.83610667018043,16.73,8.29,2.89,0.44
CNP,Utilities,125.94090602833197,8.23,0.0,1.72,0.34
CERN,Health Care,110.88943665346957,34.18,165.77,3.92,3.03
CF,Materials,72.9344955629765,12.96,8.21,4.04,1.75
SCHW,Financials,104.04511299803323,10.86,16.74,6.72,5.34
CVX,Energy,132.8079025281587,6.4,14.41,1.52,0.54
CMG,Consumer Discretionary,68.5143832173941,69.05,764.4,8.58,4.48
CB,Financials,141.43184456554565,5.93,3.21,0.9,1.06
CHD,Consumer Staples,169.7815381457896,18.34,15.32,2.9,1.43
CI,Health Care,51.014763061474746,13.76,13.29,3.13,0.88
CINF,Financials,125.81544220174527,4.73,6.36,0.66,0.95
CTAS,Industrials,123.8009765446167,12.38,13.73,1.85,1.08
CSCO,Information Technology,87.39895071316887,19.48,16.25,4.44,4.28
C,Financials,39.05684534791797,33.75,0.0,1.08,0.8
CTXS,Information Technology,100.81201798050814,25.71,16.47,3.01,3.95
CLX,Consumer Staples,142.91031940052065,13.32,10.69,-11.09,1.31
CME,Financials,50.68328241946828,28.39,28.64,1.83,10.15
CMS,Utilities,97.25218634339102,0.0,6.85,1.17,0.39
KO,Consumer Staples,123.31923026594922,15.95,16.65,4.37,3.31
CTSH,Information Technology,86.50605843474212,27.93,60.77,6.36,4.61
CL,Consumer Staples,146.15230256024276,17.87,17.42,12.69,2.25
CMCSA,Communication Services,151.7668680767625,17.4,22.25,1.05,1.46
CMA,Financials,80.01055409576111,7.07,5.82,0.91,1.05
CAG,Consumer Staples,99.42717318641058,8.05,55.18,1.33,0.64
COP,Energy,97.90042891349688,5.94,4.34,0.76,0.37
ED,Utilities,136.9713199709506,7.46,0.0,0.7,0.53
STZ,Consumer Staples,88.11723824095128,16.98,17.1,1.34,1.38
COO,Health Care,63.90374359784412,0.0,0.0,1.28,2.0
CPRT,Industrials,147.84181433913187,24.92,29.29,3.66,5.81
GLW,Information Technology,65.35147711747491,13.59,36.04,3.01,4.98
COST,Consumer Staples,125.42363914608494,20.1,42.66,2.44,0.34
CCI,Real Estate,68.68678283462941,0.0,172.87,2.67,6.64
CSX,Industrials,121.75359887850144,11.43,37.4,1.61,1.55
CMI,Industrials,69.31072909751606,12.77,18.82,2.8,0.72
CVS,Health Care,118.42154363969581,16.4,30.0,1.43,0.55
DHI,Consumer Discretionary,89.60607476649152,0.0,2.21,0.65,0.34
DHR,Health Care,105.05965553488343,15.1,13.9,2.21,1.88
DRI,Consumer Discretionary,76.8250163673672,17.41,11.67,2.61,0.59
DVA,Health Care,143.01770708058226,15.83,19.6,3.48,1.15
DE,Industrials,82.16978647197975,14.5,12.63,3.57,1.1
XRAY,Health Care,102.52030720834895,24.85,19.47,4.07,3.2
DVN,Energy,120.9945383038482,9.07,31.77,1.46,3.26
DXCM,Health Care,50.81625449958601,0.0,0.0,35.52,53.99
DLR,Real Estate,144.3188557708384,62.59,0.0,1.41,3.49
DISCA,Communication Services,102.86258735147582,0.0,286.29,0.7,8.19
DISH,Communication Services,53.40577341168225,16.42,10.75,19.33,1.13
DLTR,Consumer Discretionary,161.30208851194305,18.68,18.88,3.62,0.9
D,Utilities,127.51918022577482,6.86,0.0,1.7,1.26
DPZ,Consumer Discretionary,57.85593986685035,18.73,17.16,-0.46,0.49
DOV,Industrials,118.76208256172809,7.14,6.08,1.15,0.65
DTE,Utilities,139.07260943961447,4.54,0.0,0.72,0.53
DUK,Utilities,127.38575573886904,8.98,164.25,0.64,1.07
DRE,Real Estate,75.93972738707441,8.83,0.0,0.73,1.81
EMN,Materials,87.40601668056422,11.95,8.86,1.64,0.53
ETN,Industrials,85.81771198171013,9.65,11.94,1.8,0.74
EBAY,Consumer Discretionary,68.33799433499823,52.84,7.98,1.46,2.27
ECL,Materials,112.98289570265514,25.78,24.89,5.59,2.02
EIX,Utilities,100.82182389199967,10.49,27.45,1.21,0.89
EW,Health Care,194.41106394213853,24.73,17.66,3.12,2.65
EA,Communication Services,44.65034390937954,0.0,125.5,4.3,5.82
EMR,Industrials,108.55618333040786,13.35,12.46,3.23,1.34
ETR,Utilities,116.54314615680957,12.18,21.47,1.68,1.21
EOG,Energy,121.92111670863959,18.06,0.0,2.79,4.61
EFX,Industrials,119.21129429247546,15.31,12.48,2.87,2.27
EQIX,Real Estate,85.56489390312753,0.0,0.0,3.86,6.57
EQR,Real Estate,139.96321014205114,5.78,14.28,1.05,3.24
ESS,Real Estate,133.28859633041276,14.89,0.0,1.69,4.23
EL,Consumer Staples,117.77168688919477,16.75,19.55,5.28,1.01
EVRG,Utilities,137.23373439112473,9.06,0.0,0.86,0.87
RE,Financials,126.26989743776147,5.74,5.61,0.83,1.0
EXC,Utilities,114.03522107411335,11.94,17.89,3.14,1.73
EXPE,Consumer Discretionary,42.364573008047316,28.09,13.41,1.58,3.18
EXPD,Industrials,122.03885968333861,30.5,36.43,6.57,1.6
EXR,Real Estate,126.8237022585909,16.62,0.0,0.92,2.53
XOM,Energy,141.22860079978193,8.12,9.03,2.61,0.82
FFIV,Information Technology,130.31097008593684,33.55,16.7,2.99,4.35
FAST,Industrials,143.09304003514848,18.74,24.56,4.29,2.12
FRT,Real Estate,127.2301402361555,15.74,39.68,2.84,6.31
FDX,Industrials,117.19980961836325,13.75,47.01,1.98,0.76
FIS,Information Technology,116.59518110935339,6.76,31.53,0.99,1.01
FITB,Financials,55.95653683259165,8.4,0.0,1.04,1.14
FE,Utilities,112.87433677085255,9.36,113.6,1.34,0.96
FISV,Information Technology,106.54711509913277,21.26,23.71,3.71,2.56
FLIR,Information Technology,159.30704939338537,30.74,60.38,6.0,5.56
FLS,Industrials,88.04869821605064,17.59,13.3,3.44,1.2
FMC,Materials,134.474082964889,27.83,23.04,3.35,1.4
F,Consumer Discretionary,55.26130396711989,0.0,0.82,1.79,0.06
BEN,Financials,91.55214678945876,10.17,15.45,2.62,2.96
FCX,Materials,39.83574910496544,10.25,6.88,1.63,1.79
GPS,Consumer Discretionary,113.4328735624232,13.9,11.55,2.25,0.7
GRMN,Consumer Discretionary,33.54246506295407,15.21,24.77,5.46,4.09
IT,Information Technology,165.0749234618961,25.45,15.32,99.38,1.64
GD,Industrials,107.02949807725683,12.84,10.75,2.24,0.98
GE,Industrials,74.81576110568479,11.05,7.21,2.07,1.43
GIS,Consumer Staples,175.39474013899886,11.8,12.29,2.31,1.06
GPC,Consumer Discretionary,138.12739165144566,10.2,8.71,1.86,0.48
GILD,Health Care,180.7231193264094,23.1,23.47,10.43,8.82
GL,Financials,121.51771593853252,6.42,4.07,0.98,0.98
