code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,106.9569577228765,10.42,14.78,3.9,1.76
ABT,Health Care,112.64460008756186,16.43,7.14,1.99,1.25
ABMD,Health Care,106.45490771510366,0.0,0.0,6.61,7.34
ACN,Information Technology,100.06402753116608,15.3,9.33,12.22,1.22
ATVI,Communication Services,166.3153551557573,70.24,0.0,3.1,3.83
ADBE,Information Technology,101.3525344194554,48.39,30.1,4.58,9.55
AMD,Information Technology,35.59841288036015,0.0,0.0,1.92,1.79
AAP,Consumer Discretionary,103.85537405510846,15.64,41.36,3.45,0.79
AES,Utilities,93.7175471870723,45.83,11.15,3.38,0.88
AFL,Financials,133.49404830135055,11.03,3.73,1.92,1.12
A,Health Care,99.98451773479985,3.38,15.88,2.64,2.12
APD,Materials,137.95940659722595,13.58,37.29,1.96,1.29
AKAM,Information Technology,62.91465485238551,160.97,148.13,8.92,21.8
ALK,Industrials,61.23915860224176,0.0,0.0,1.62,0.4
ALB,Materials,112.13709532224823,19.65,10.15,2.67,1.18
ARE,Real Estate,100.86692586855659,28.61,0.0,1.38,5.24
ALXN,Health Care,179.40942167239044,0.0,0.0,11.5,807.99
ALGN,Health Care,115.32764563382187,0.0,0.0,10.84,4.26
LNT,Utilities,107.47746130571878,8.18,3.24,0.89,0.78
ALL,Financials,79.59377327962413,5.94,6.07,1.33,0.83
GOOGL,Communication Services,145.04655920942037,46.52,85.23,8.38,13.45
MO,Consumer Staples,117.98427780065445,1.6,1.46,0.48,0.29
AMZN,Consumer Discretionary,226.7645964654978,87.69,34.43,37.9,1.57
AEE,Utilities,102.3183552157469,11.09,24.46,0.93,0.88
AAL,Industrials,26.392992456894177,0.0,9.19,-18.61,0.53
AEP,Utilities,109.20838314025745,8.94,0.0,1.01,0.75
AXP,Financials,83.6514646679383,16.1,7.13,5.49,2.16
AIG,Financials,79.46953250867207,9.26,0.0,1.27,1.15
AMT,Real Estate,110.38461376120847,526.33,27.91,3.06,10.33
AMP,Financials,98.59360863372042,15.76,16.2,1.22,1.24
ABC,Health Care,99.78119525216736,14.7,7.24,1.72,0.12
AME,Industrials,142.98062612516006,11.34,15.76,3.19,1.7
