code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,94.78082127812918,18.32,17.24,6.63,2.87
ABT,Health Care,102.63269430883622,26.72,23.4,2.77,3.0
ABBV,Health Care,94.2311315809876,46.04,27.51,45.84,4.05
ABMD,Health Care,238.9487398841813,86.5,50.14,7.99,7.45
ACN,Information Technology,127.80677587162987,16.58,13.78,8.4,1.64
ATVI,Communication Services,195.51439199099482,16.92,11.44,1.92,3.16
ADBE,Information Technology,125.0442016076752,150.37,32.89,5.41,9.02
AMD,Information Technology,108.28108865127415,0.0,0.0,11.08,0.37
AAP,Consumer Discretionary,95.3350421122249,23.35,23.89,5.72,1.17
AES,Utilities,72.33461201074411,10.34,0.0,1.05,0.5
AFL,Financials,101.27221445904169,8.07,3.64,1.27,1.05
A,Health Care,96.19171931753434,25.64,23.59,2.38,2.65
APD,Materials,93.04373009458786,24.46,33.17,3.32,2.4
AKAM,Information Technology,84.20747185073655,34.22,33.61,3.81,5.81
ALK,Industrials,137.2441066400162,12.34,22.25,3.38,1.4
ALB,Materials,96.04094045678785,32.32,11.24,2.85,1.76
ARE,Real Estate,106.06363194252091,73.56,0.0,1.36,7.27
ALXN,Health Care,103.84949187600535,56.76,74.31,11.15,16.7
ALGN,Health Care,118.6446788618262,31.59,22.68,5.96,6.05
ALLE,Industrials,120.51034240741878,29.01,24.91,271.96,2.41
LNT,Utilities,98.07568849964477,15.81,114.72,1.66,1.8
ALL,Financials,90.69705352570266,10.0,9.35,1.18,0.79
GOOGL,Communication Services,147.68990276969717,25.23,32.64,3.48,5.85
GOOG,Communication Services,145.22427091629072,25.1,32.37,3.45,5.81
MO,Consumer Staples,123.99930270083588,13.93,15.74,23.46,2.89
AMZN,Consumer Discretionary,219.38465604779233,0.0,73.57,13.44,1.62
AEE,Utilities,98.34124422154109,16.06,0.0,1.37,1.56
AAL,Industrials,80.23539363430586,12.96,0.0,17.53,0.88
AEP,Utilities,100.44672816431006,14.59,58.61,1.42,1.46
AXP,Financials,76.34328294975434,15.19,9.04,4.17,2.48
AIG,Financials,112.99880431497759,9.34,13.96,0.62,1.09
AMT,Real Estate,100.73536818777072,43.74,30.32,8.6,8.57
AWK,Utilities,115.68760689248647,19.98,54.77,1.72,2.82
AMP,Financials,82.75833485644925,13.64,9.67,2.23,1.81
ABC,Health Care,117.23128047344038,1015.97,6.05,10.08,0.15
AME,Industrials,103.26971679312868,21.3,19.05,3.76,3.1
AMGN,Health Care,104.73333324580831,20.27,12.7,4.01,5.21
APH,Information Technology,98.75082586728666,22.92,24.01,5.35,3.05
ADI,Information Technology,125.31582904587061,21.71,19.71,2.81,4.78
ANSS,Information Technology,113.63440923620476,30.26,21.5,3.36,8.26
ANTM,Health Care,113.69802467608277,12.86,12.04,1.28,0.45
AON,Financials,99.12196617077733,18.99,17.07,3.74,2.22
AOS,Industrials,138.34011176426876,22.51,26.36,3.34,1.99
