code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,102.86463843225506,10.65,11.52,2.78,1.55
ABT,Health Care,104.29251890958841,7.57,4.78,1.45,0.91
ABMD,Health Care,64.16246241017792,0.0,0.0,6.11,6.09
ACN,Information Technology,105.68660973114024,13.6,10.51,7.93,1.26
ATVI,Communication Services,77.15369015078035,12.35,14.93,1.23,2.77
ADBE,Information Technology,111.29683093127049,16.62,10.37,2.33,3.28
AMD,Information Technology,39.18917594960271,8.31,27.07,2.37,0.61
AAP,Consumer Discretionary,91.91179212985205,13.28,9.32,5.84,0.86
AES,Utilities,79.97550376367228,152.33,12.53,0.72,0.45
AFL,Financials,111.4363915185173,8.19,1.49,1.24,0.73
A,Health Care,86.24008292811962,8.66,8.01,1.98,1.32
APD,Materials,89.65197165883487,11.39,26.71,2.2,1.43
AKAM,Information Technology,111.74924638231276,30.17,22.39,2.66,5.26
ALK,Industrials,101.17489741162974,10.13,7.52,2.04,0.57
ALB,Materials,107.79889381231571,9.32,13.7,2.35,1.42
ARE,Real Estate,91.26535854570552,30.2,0.0,0.94,5.64
ALXN,Health Care,115.6025880476987,78.57,55.28,11.69,17.47
ALGN,Health Care,103.11311307852169,28.58,19.04,3.81,3.96
LNT,Utilities,91.33645395917914,11.85,37.86,1.13,1.11
ALL,Financials,132.47404896554804,15.05,7.16,0.63,0.37
GOOGL,Communication Services,96.56995648744864,20.72,19.05,3.62,5.59
MO,Consumer Staples,98.54925128503037,11.3,11.0,10.28,1.61
AMZN,Consumer Discretionary,127.7910126145169,126.35,38.14,10.15,1.66
AEE,Utilities,85.92311599580694,11.34,6.28,0.73,0.95
AAL,Industrials,234.82760923357654,0.0,0.0,-0.23,0.05
AEP,Utilities,95.43327247768264,7.27,11.55,0.97,0.93
AXP,Financials,108.97704339775638,10.02,5.68,2.55,1.52
AIG,Financials,134.184214915585,2.21,0.0,0.37,0.53
AMT,Real Estate,115.02145751066666,51.66,31.83,5.9,8.36
AWK,Utilities,106.33942228753651,13.7,0.0,1.08,1.72
AMP,Financials,114.15934390562363,9.06,4.7,0.91,0.97
ABC,Health Care,104.01690433383988,12.34,5.66,2.84,0.11
AME,Industrials,118.79033685631275,16.66,14.05,3.1,2.15
AMGN,Health Care,120.64078029209213,12.81,10.37,2.16,3.07
APH,Information Technology,126.61010206014593,13.71,15.18,3.12,1.84
ADI,Information Technology,97.30355953946389,10.31,11.49,2.28,2.99
ANSS,Information Technology,103.66180157129988,29.99,18.93,3.02,7.81
ANTM,Health Care,82.61116337919893,8.02,7.37,0.84,0.35
AON,Financials,106.05669154264676,14.74,18.56,1.69,1.28
AOS,Industrials,140.6611493905383,5.38,316.16,1.49,0.96
APA,Energy,76.96910852155516,6.69,9.34,1.02,1.82
AAPL,Information Technology,116.90703611932045,9.93,8.0,3.61,2.56
AMAT,Information Technology,78.17898835876414,7.12,6.19,1.53,1.31
ADM,Consumer Staples,86.58114957762588,13.33,6.67,0.81,0.23
AJG,Financials,94.8983173866246,20.45,12.27,2.39,1.36
AIZ,Financials,76.21829568773994,6.03,4.0,0.61,0.4
T,Communication Services,103.62709958812859,27.41,7.36,1.01,0.85
ATO,Utilities,96.8096528469754,11.74,0.0,1.03,0.55
ADSK,Information Technology,81.16746593897123,29.57,15.65,4.29,3.77
ADP,Information Technology,95.68093584980026,14.19,11.15,3.03,1.85
AZO,Consumer Discretionary,103.04880815489015,16.03,14.68,-9.58,1.72
AVB,Real Estate,94.17717681767202,20.69,3706.41,2.12,9.73
AVY,Materials,111.2352324601938,13.09,8.58,1.5,0.43
BKR,Energy,75.0444084337643,7.24,0.0,0.79,0.63
BLL,Materials,111.58227188559609,12.55,11.03,3.84,0.65
BAC,Financials,184.79173038150242,0.0,0.8,0.22,0.44
BK,Financials,116.50625426510564,8.01,12.45,0.58,1.3
BAX,Health Care,122.06260532681364,5.88,7.04,1.87,0.94
BDX,Health Care,94.55425125954821,11.73,16.77,2.86,1.89
BRK.B,Financials,103.66127701216996,18.43,15.38,0.48,1.31
BBY,Consumer Discretionary,51.07630368382663,22.97,7.78,1.13,0.17
BIO,Health Care,96.4478508994999,15.34,17.08,1.55,1.32
BIIB,Health Care,117.26908898424715,20.17,16.36,3.82,4.92
BLK,Financials,105.66823360574425,11.39,10.23,0.77,2.93
BA,Industrials,92.79247977161432,11.25,18.72,12.38,0.66
BKNG,Consumer Discretionary,116.95984467210785,22.65,18.5,9.05,5.49
BWA,Consumer Discretionary,99.08238954156958,12.87,23.45,2.54,1.04
BXP,Real Estate,95.71407130505663,39.4,84.24,2.02,6.24
BSX,Health Care,94.61544024911106,19.78,11.27,0.68,1.07
BMY,Health Care,84.8134343425187,12.44,10.27,2.84,2.16
AVGO,Information Technology,87.68776883448545,12.32,11.13,3.32,2.92
BR,Information Technology,92.14496756638903,14.03,10.71,2.95,1.05
BF.B,Consumer Staples,115.26510380280945,15.36,19.35,4.34,3.26
CHRW,Industrials,81.67011787267923,21.49,23.65,7.4,0.9
COG,Energy,115.82394163071142,60.53,525.35,3.51,7.62
CDNS,Information Technology,114.54355537769696,40.0,13.48,6.9,2.44
