code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,107.72331746424395,17.01,18.53,4.23,2.58
ABT,Health Care,107.80540361184381,20.47,23.95,2.03,2.66
ABBV,Health Care,114.8914235979245,15.32,10.89,13.86,3.35
ABMD,Health Care,127.77949784336005,140.74,61.66,6.63,6.15
ACN,Information Technology,102.5901319050131,13.47,14.75,8.28,1.57
ATVI,Communication Services,102.41748831734124,17.79,14.7,1.8,4.03
ADBE,Information Technology,116.49519832026824,99.61,29.52,4.19,7.17
AMD,Information Technology,61.93755998026349,0.0,0.0,5.16,0.55
AAP,Consumer Discretionary,129.4212195344419,20.39,21.61,5.22,1.23
AES,Utilities,86.38545521154543,81.33,11.72,1.08,0.54
AFL,Financials,84.13772618739806,8.31,2.48,1.76,1.1
A,Health Care,98.70499259228063,16.25,12.01,2.16,1.74
APD,Materials,118.60279490037932,18.63,59.12,2.51,1.84
AKAM,Information Technology,119.80103742066083,29.3,28.23,3.2,5.43
ALK,Industrials,147.80371147936745,12.92,11.43,2.25,0.91
ALB,Materials,86.61572054108643,11.39,17.1,2.58,2.0
ARE,Real Estate,129.94852237074306,32.08,0.0,0.92,5.47
ALXN,Health Care,125.00757355509676,105.46,56.7,10.99,17.09
ALGN,Health Care,87.84216928774438,74.21,28.33,7.26,7.1
LNT,Utilities,119.77275590127876,12.66,0.0,1.3,1.38
ALL,Financials,117.80233490893019,9.97,5.59,1.0,0.66
GOOGL,Communication Services,84.75479734856594,29.48,36.65,4.32,7.01
MO,Consumer Staples,120.76749717337955,11.78,12.54,12.89,2.18
AMZN,Consumer Discretionary,69.8652610789167,687.57,91.3,18.78,2.47
AEE,Utilities,119.1761764391131,24.72,26.51,1.06,1.22
AAL,Industrials,191.6575948989884,0.0,0.0,-4.59,0.25
AEP,Utilities,121.27150015749658,11.9,39.35,1.1,1.19
AXP,Financials,93.06489438602944,16.66,11.74,4.44,2.55
AIG,Financials,99.40661045315458,7.12,11.02,0.63,0.94
AMT,Real Estate,112.90544852591667,50.65,31.9,7.69,8.3
AWK,Utilities,116.18477577372998,17.69,0.0,1.37,2.26
AMP,Financials,105.23064927319885,15.02,15.91,2.01,1.8
ABC,Health Care,116.6568316403525,48.49,0.0,6.41,0.15
AME,Industrials,90.27540077592491,23.91,20.68,3.92,3.43
AMGN,Health Care,127.76168221410909,14.35,12.99,3.26,3.91
APH,Information Technology,109.3058773162978,21.27,22.02,4.58,2.93
ADI,Information Technology,92.97549683659469,19.4,16.51,2.72,4.94
ANSS,Information Technology,84.42113048541738,33.67,27.28,3.77,9.63
ANTM,Health Care,124.08352342621814,10.21,10.38,0.99,0.36
AON,Financials,102.60953785166436,21.91,16.05,2.85,2.08
AOS,Industrials,95.04901940172893,26.6,24.83,3.34,2.1
APA,Energy,66.20443647285039,13.56,51.48,0.83,2.09
AAPL,Information Technology,126.23776505844278,12.39,10.1,3.44,2.65
AMAT,Information Technology,113.37872331368818,75.51,45.37,2.69,2.56
APTV,Consumer Discretionary,110.20520897365851,11.95,12.31,4.15,0.97
ADM,Consumer Staples,109.82391523024009,17.31,5.4,1.15,0.26
AJG,Financials,92.87271769943331,18.9,18.31,2.51,1.6
AIZ,Financials,94.05940133955646,9.05,4.53,0.85,0.49
T,Communication Services,90.39035125136378,6.84,9.07,1.33,0.98
ATO,Utilities,113.55587787072403,14.0,0.0,1.3,0.85
ADSK,Information Technology,129.46451774467138,36.94,19.6,4.16,3.99
ADP,Information Technology,107.90466746512857,20.72,19.06,4.65,3.29
AZO,Consumer Discretionary,112.35641693595176,16.05,15.82,-9.04,1.81
AVB,Real Estate,128.12158578434222,33.89,0.0,1.42,8.17
AVY,Materials,95.35213793570709,21.28,24.68,2.81,0.71
BKR,Energy,91.08778756366297,13.56,9.71,0.82,0.67
BLL,Materials,119.45406692859659,17.86,15.79,4.89,0.86
BAC,Financials,103.91547274145363,13.71,1.71,0.63,1.55
BK,Financials,106.21185795254311,17.1,0.0,0.89,2.24
BAX,Health Care,97.29783024778945,9.28,7.45,2.17,1.23
BDX,Health Care,115.15243962112056,20.98,16.02,3.78,2.42
BRK.B,Financials,113.69488898653853,15.03,17.61,0.62,1.61
BBY,Consumer Discretionary,73.23859993461733,0.0,9.46,3.18,0.26
BIO,Health Care,87.559531457443,46.3,56.1,1.63,1.67
BIIB,Health Care,109.00189130196087,32.95,29.26,7.06,8.86
BLK,Financials,103.86626197457865,15.82,13.08,1.67,4.56
BA,Industrials,87.50296149356826,19.53,14.59,5.81,1.03
BKNG,Consumer Discretionary,88.06088390541666,32.28,27.48,8.75,8.95
BWA,Consumer Discretionary,89.01175835214875,18.71,38.89,3.18,1.58
BXP,Real Estate,121.67824568002446,16.47,0.0,1.73,5.68
BSX,Health Care,98.96125782522142,0.0,17.56,2.43,2.27
BMY,Health Care,102.49992682974785,28.22,24.17,4.71,4.43
AVGO,Information Technology,173.31794108900672,17.3,19.65,3.27,3.78
BR,Information Technology,107.34548045031427,17.12,17.8,4.81,1.72
BF.B,Consumer Staples,115.56647146071599,22.83,30.84,7.6,4.82
CHRW,Industrials,117.91082895663708,18.69,25.3,7.91,0.62
COG,Energy,68.75304968001392,54.18,100.03,6.86,8.79
CDNS,Information Technology,121.47114167120982,25.04,12.8,3.49,2.83
CPB,Consumer Staples,95.8162023629967,28.86,17.55,8.15,1.38
COF,Financials,98.26308209232882,9.67,4.32,0.93,1.64
CAH,Health Care,110.45073109270298,51.74,9.3,2.88,0.2
KMX,Consumer Discretionary,101.59603664910308,22.99,0.0,3.42,0.93
CCL,Consumer Discretionary,112.57695248840191,21.77,30.91,0.95,1.51
CAT,Industrials,92.88433021068921,12.7,7.3,2.23,0.87
CBOE,Financials,111.15221187938664,24.54,21.79,14.89,7.46
CBRE,Real Estate,116.91187438919943,27.98,14.82,4.51,1.21
CE,Materials,98.89954845638425,6.92,19.91,2.8,1.18
CNC,Health Care,158.11060506784685,20.19,10.56,2.62,0.3
CNP,Utilities,94.37982134582829,24.1,22.87,1.72,0.92
CERN,Health Care,104.14648705433571,48.42,114.5,5.94,6.62
CF,Materials,107.12647378779607,7.62,16.94,1.93,2.05
SCHW,Financials,105.19240724123424,30.75,22.04,3.0,5.69
CHTR,Communication Services,109.37594896534763,0.0,37.85,86.93,1.54
CVX,Energy,83.50813388483114,8.28,0.0,1.17,0.78
CMG,Consumer Discretionary,115.34152247190232,50.93,50.68,10.75,5.18
CB,Financials,102.10205434918245,8.1,7.57,1.04,1.58
CHD,Consumer Staples,108.73310400533214,21.5,19.51,3.61,2.64
CI,Health Care,105.66262187065105,16.79,129.45,2.27,0.77
CINF,Financials,92.12534714491241,13.42,8.81,1.13,1.53
CTAS,Industrials,121.18426394738333,19.31,16.67,2.82,1.43
CSCO,Information Technology,100.44542662203581,9.74,7.97,1.63,1.98
C,Financials,93.29028966372725,10.46,2.32,0.68,1.51
