code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,74.28351034692126,19.79,20.69,10.31,3.25
ABT,Health Care,94.74021541204777,52.46,25.17,3.99,4.04
ABBV,Health Care,78.74907455605637,22.84,9.89,-14.37,3.89
ABMD,Health Care,40.722199993186145,67.58,78.36,17.2,20.33
ACN,Information Technology,96.06063740089364,24.48,19.02,7.79,2.5
ATVI,Communication Services,99.80404328087536,19.53,21.33,3.08,4.72
ADBE,Information Technology,95.72687217367128,48.16,33.21,13.07,13.84
AMD,Information Technology,192.75995946072268,57.69,0.0,14.65,3.08
AAP,Consumer Discretionary,79.03912461043049,27.22,18.64,3.18,1.21
AES,Utilities,110.32549658597146,7.43,40.27,1.59,0.83
AFL,Financials,91.97570070037634,11.46,5.55,1.39,1.54
A,Health Care,91.51605752290062,64.88,22.68,4.42,4.2
APD,Materials,116.37468598519851,20.02,35.06,3.01,3.79
AKAM,Information Technology,109.73082487498968,34.51,17.15,3.12,3.83
ALK,Industrials,88.28480434137414,16.77,26.03,1.94,0.89
ALB,Materials,75.01980874214111,11.74,0.0,2.09,2.42
ARE,Real Estate,111.7500235487467,31.13,0.0,1.54,8.46
ALXN,Health Care,86.19070462060597,295.03,102.61,2.37,5.28
ALGN,Health Care,103.38131287331791,42.65,51.42,13.34,8.67
ALLE,Industrials,122.49726143927231,17.16,18.24,11.27,2.73
LNT,Utilities,103.5207895164626,18.15,0.0,1.95,2.61
ALL,Financials,107.71603024363907,13.46,5.72,1.24,0.71
GOOGL,Communication Services,99.45390916510391,23.91,34.33,4.09,5.73
GOOG,Communication Services,100.17425954617643,23.7,34.03,4.06,5.68
MO,Consumer Staples,83.76153327656223,11.52,9.81,5.37,3.16
AMZN,Consumer Discretionary,95.45915338244765,74.61,38.71,16.93,3.22
AEE,Utilities,92.53630770688255,18.91,0.0,1.97,2.45
AAL,Industrials,70.17616230189599,10.4,0.0,-86.14,0.33
AEP,Utilities,101.27434615182945,17.82,0.0,1.8,2.12
AXP,Financials,102.83391333381525,11.64,10.37,3.49,1.83
AIG,Financials,103.64450468558044,0.0,551.2,0.56,0.71
AMT,Real Estate,114.71892018106476,55.07,23.83,11.4,9.07
AWK,Utilities,106.90786556708345,27.69,0.0,2.7,4.57
