code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,135.46150306834696,10.42,14.78,3.9,1.76
ABT,Health Care,140.13493361969475,16.43,7.14,1.99,1.25
ABMD,Health Care,147.74495402662643,0.0,0.0,6.61,7.34
ACN,Information Technology,210.6170663705313,15.3,9.33,12.22,1.22
ATVI,Communication Services,165.75388330272935,70.24,0.0,3.1,3.83
ADBE,Information Technology,77.00849231078173,48.39,30.1,4.58,9.55
AMD,Information Technology,29.929138824196844,0.0,0.0,1.92,1.79
AAP,Consumer Discretionary,227.01318596207142,15.64,41.36,3.45,0.79
AES,Utilities,68.13529524567072,45.83,11.15,3.38,0.88
AFL,Financials,119.23159239917307,11.03,3.73,1.92,1.12
A,Health Care,117.46813894989481,3.38,15.88,2.64,2.12
APD,Materials,154.2255035670507,13.58,37.29,1.96,1.29
AKAM,Information Technology,68.53940566201354,160.97,148.13,8.92,21.8
ALK,Industrials,214.52680178038318,0.0,0.0,1.62,0.4
ALB,Materials,173.49676558733452,19.65,10.15,2.67,1.18
ARE,Real Estate,91.00878378259011,28.61,0.0,1.38,5.24
ALXN,Health Care,798.4533409915111,0.0,0.0,11.5,807.99
ALGN,Health Care,191.58707479609998,0.0,0.0,10.84,4.26
LNT,Utilities,164.5552889936133,8.18,3.24,0.89,0.78
ALL,Financials,55.740761269740524,5.94,6.07,1.33,0.83
GOOGL,Communication Services,158.20670742000104,46.52,85.23,8.38,13.45
MO,Consumer Staples,229.16350467210208,1.6,1.46,0.48,0.29
AMZN,Consumer Discretionary,494.77171202452297,87.69,34.43,37.9,1.57
AEE,Utilities,92.76100414804328,11.09,24.46,0.93,0.88
AAL,Industrials,10.621140592060312,0.0,9.19,-18.61,0.53
AEP,Utilities,137.83170647158877,8.94,0.0,1.01,0.75
AXP,Financials,96.41485425168348,16.1,7.13,5.49,2.16
AIG,Financials,2.243812372192117,9.26,0.0,1.27,1.15
AMT,Real Estate,182.64739078415099,526.33,27.91,3.06,10.33
AMP,Financials,111.80210760879903,15.76,16.2,1.22,1.24
ABC,Health Care,201.76892604582312,14.7,7.24,1.72,0.12
AME,Industrials,230.63637336247044,11.34,15.76,3.19,1.7
AMGN,Health Care,107.11596382718184,21.97,15.54,3.35,4.55
APH,Information Technology,166.23977013808286,20.34,24.41,5.6,2.1
ADI,Information Technology,148.57323331311719,14.77,16.54,2.19,3.66
ANSS,Information Technology,297.0356816700503,120.81,20.3,3.14,6.18
ANTM,Health Care,96.35132526487726,13.98,11.24,1.69,0.76
AON,Financials,160.40611842709924,13.9,12.47,1.71,1.52
AOS,Industrials,193.1640179841287,12.51,15.81,1.38,0.44
APA,Energy,158.8317957201822,7.16,102.75,1.37,2.19
AAPL,Information Technology,538.4463154109676,26.57,19.89,5.6,3.11
AMAT,Information Technology,87.385695455834,13.59,11.6,2.79,2.29
ADM,Consumer Staples,110.49078509826475,12.47,0.0,1.37,0.5
AJG,Financials,163.72932957197668,13.76,24.55,2.04,1.19
AIZ,Financials,91.34758275672728,7.46,5.27,1.33,0.67
T,Communication Services,124.8680671048078,8.65,8.65,0.88,1.01
ATO,Utilities,149.11998219294566,10.22,0.0,0.9,0.29
ADSK,Information Technology,106.19000220461194,32.52,11.92,8.49,5.08
ADP,Information Technology,159.1086586540696,9.46,7.92,2.52,2.37
AZO,Consumer Discretionary,326.0055646090697,14.58,13.63,14.93,1.43
AVB,Real Estate,142.25774794199276,21.67,0.0,2.25,8.64
AVY,Materials,56.35819155552869,12.78,14.93,2.72,0.84
BKR,Energy,77.58597150675027,5.77,0.0,2.55,1.55
BLL,Materials,192.45196270815995,12.43,33.32,3.45,0.61
BAC,Financials,13.500526651883959,8.92,13.7,1.35,1.62
BK,Financials,63.0288754159897,6.97,5.45,1.82,2.33
BAX,Health Care,132.6034975399498,9.11,7.68,1.86,1.23
BDX,Health Care,131.36520517556943,20.83,18.02,3.43,2.42
BRK.B,Financials,117.37266244879008,15.67,31.16,0.0,1.78
BBY,Consumer Discretionary,59.849356805891965,0.0,0.0,3.31,0.57
BIO,Health Care,131.26767904964422,21.55,34.09,2.67,1.74
BIIB,Health Care,252.3437770235784,71.97,21.83,2.14,5.82
BLK,Financials,147.60779438415165,30.19,14.1,1.16,3.8
BA,Industrials,105.58737400438298,22.48,8.35,10.24,0.81
