code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,152.77323088894218,11.73,13.5,2.82,1.74
ABT,Health Care,107.66254089015288,7.18,5.67,1.58,2.24
ABMD,Health Care,743.8313203405155,39.53,24.93,3.84,3.64
ACN,Information Technology,129.75504591243754,14.69,12.76,7.9,1.41
ATVI,Communication Services,333.2086328216504,9.94,8.73,0.98,2.29
ADBE,Information Technology,279.69468211696886,20.85,14.16,2.57,3.94
AMD,Information Technology,228.48770849667997,0.0,0.0,3.18,0.33
AAP,Consumer Discretionary,74.22153440936285,13.57,12.47,4.29,0.85
AES,Utilities,62.22328175138286,0.0,7.46,0.82,0.37
AFL,Financials,99.5253584950519,7.12,1.37,1.27,0.8
A,Health Care,146.68335769661786,7.38,8.21,1.61,1.24
APD,Materials,127.61983562377542,11.49,109.85,2.07,1.4
AKAM,Information Technology,84.80706282628987,36.2,24.06,3.1,5.41
ALK,Industrials,193.00524171238996,8.87,11.31,1.92,0.6
ALB,Materials,119.24461708032314,17.3,23.49,2.5,1.94
ARE,Real Estate,119.1495450436064,49.32,0.0,0.97,5.8
ALXN,Health Care,68.05356580902544,73.81,47.86,9.26,16.36
ALGN,Health Care,427.11270544433546,27.48,24.14,3.85,4.08
LNT,Utilities,123.01454175770567,11.56,0.0,1.11,1.2
ALL,Financials,152.67630803913238,7.39,6.16,0.81,0.51
GOOGL,Communication Services,158.38093875254714,21.95,17.67,3.26,5.11
MO,Consumer Staples,149.7016116708262,10.62,11.14,13.13,1.71
AMZN,Consumer Discretionary,248.66881505026694,0.0,287.69,13.9,1.87
AEE,Utilities,124.21238496141524,0.0,10.72,0.85,0.99
AAL,Industrials,212.49375746864646,0.0,0.0,-0.19,0.16
AEP,Utilities,110.97925517153244,12.19,21.86,1.01,1.03
AXP,Financials,99.0528949336627,13.14,9.63,2.98,1.73
AIG,Financials,96.56511101708325,20.16,13.79,0.45,0.73
AMT,Real Estate,107.63842956033554,41.69,31.47,7.15,9.25
AWK,Utilities,146.82193706510816,15.61,9.47,1.25,1.95
AMP,Financials,162.93843280191624,11.07,8.37,1.08,1.13
ABC,Health Care,122.67999070334517,13.04,20.57,3.71,0.12
AME,Industrials,106.1926697686534,18.91,15.66,3.42,2.6
AMGN,Health Care,120.25820899207606,12.85,10.73,2.81,3.23
APH,Information Technology,151.40932018572695,17.71,17.88,3.93,2.3
ADI,Information Technology,142.51604101266844,15.01,14.35,2.31,3.62
