code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,121.63507905157512,11.6,11.53,2.9,1.78
ABT,Health Care,131.65764937493844,6.4,3.82,1.29,0.84
ABMD,Health Care,578.0262811194297,0.0,0.0,3.6,3.73
ACN,Information Technology,170.30362201722545,12.65,10.03,7.45,1.13
ATVI,Communication Services,203.75335186645464,36.46,10.92,1.31,3.17
ADBE,Information Technology,202.42578089591333,18.66,14.98,2.69,3.87
AMD,Information Technology,21.587781576674058,13.19,0.0,5.52,0.92
AAP,Consumer Discretionary,141.8331459652503,16.28,12.01,5.07,0.95
AES,Utilities,51.51412185665782,235.05,6.18,0.71,0.47
AFL,Financials,74.30174960972882,8.82,2.96,1.86,1.0
A,Health Care,95.90413573557801,13.04,13.49,2.47,1.5
APD,Materials,100.54432516149711,13.68,20.62,2.37,1.62
AKAM,Information Technology,68.82610052343536,52.28,42.59,4.03,8.75
ALK,Industrials,359.37725842842167,7.48,4.96,1.66,0.49
ALB,Materials,67.01889421701588,13.5,17.12,2.95,1.85
ARE,Real Estate,89.60180293118447,27.0,0.0,0.99,5.43
ALXN,Health Care,291.37648971519667,76.71,50.62,8.54,13.81
ALGN,Health Care,207.35315228692346,20.35,13.68,3.95,3.93
LNT,Utilities,126.5370499880031,9.93,18.83,0.91,0.87
ALL,Financials,134.01054833220172,15.12,4.0,0.73,0.45
GOOGL,Communication Services,160.69194155341717,22.64,27.27,4.14,6.56
MO,Consumer Staples,186.91906313176545,7.76,11.61,5.84,1.24
AMZN,Consumer Discretionary,231.0377455343405,71.15,32.62,11.83,2.4
AEE,Utilities,118.75273663485375,33.76,6.32,0.6,0.61
AAL,Industrials,263.7792519391659,0.0,0.0,-0.8,0.15
AEP,Utilities,123.66707427236463,9.58,33.31,0.86,0.81
AXP,Financials,106.574527846455,11.01,5.61,2.72,1.47
AIG,Financials,81.01185623805114,0.0,0.34,0.05,0.08
AMT,Real Estate,123.66275668669556,47.04,26.21,4.98,8.91
AWK,Utilities,166.5370967229976,12.99,367.18,0.85,1.37
AMP,Financials,126.66202555451571,10.55,6.92,0.99,1.25
ABC,Health Care,200.96762037968455,12.76,9.64,2.68,0.11
AME,Industrials,129.9111613140875,18.38,15.41,3.33,2.39
AMGN,Health Care,198.39886061813675,9.14,8.11,1.7,2.82
APH,Information Technology,126.09884581262108,17.22,26.98,3.64,2.4
ADI,Information Technology,126.46301411583588,11.17,9.05,2.43,2.88
ANSS,Information Technology,109.30337631793185,31.75,31.8,3.12,8.35
ANTM,Health Care,164.37142519177502,7.06,21.0,0.77,0.35
AON,Financials,130.66661608391536,30.89,20.31,1.64,1.39
AOS,Industrials,263.9405007364666,13.66,21.38,1.72,1.02
APA,Energy,24.16009877908466,11.87,20.07,1.58,2.93
AAPL,Information Technology,150.96918965851188,15.51,13.08,4.68,3.38
AMAT,Information Technology,94.29978607371733,14.45,8.78,1.78,1.43
ADM,Consumer Staples,83.94729615618539,9.78,0.0,0.91,0.28
AJG,Financials,103.62168602843886,13.08,11.1,2.11,1.21
AIZ,Financials,142.0402089313183,13.14,7.06,0.66,0.41
