code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,139.10225475709197,10.65,11.52,2.78,1.55
ABT,Health Care,88.21091854693353,7.57,4.78,1.45,0.91
ABMD,Health Care,342.6783195253917,0.0,0.0,6.11,6.09
ACN,Information Technology,129.52085468164657,13.6,10.51,7.93,1.26
ATVI,Communication Services,173.99934805711482,12.35,14.93,1.23,2.77
ADBE,Information Technology,210.60786923484702,16.62,10.37,2.33,3.28
AMD,Information Technology,117.95761430095281,8.31,27.07,2.37,0.61
AAP,Consumer Discretionary,137.90934848387602,13.28,9.32,5.84,0.86
AES,Utilities,61.086729506693295,152.33,12.53,0.72,0.45
AFL,Financials,102.6470482212713,8.19,1.49,1.24,0.73
A,Health Care,95.83199907493207,8.66,8.01,1.98,1.32
APD,Materials,116.73235487943951,11.39,26.71,2.2,1.43
AKAM,Information Technology,116.02958815111135,30.17,22.39,2.66,5.26
ALK,Industrials,277.2930130653091,10.13,7.52,2.04,0.57
ALB,Materials,102.19100248844926,9.32,13.7,2.35,1.42
ARE,Real Estate,107.37674903223142,30.2,0.0,0.94,5.64
ALXN,Health Care,96.11797608872182,78.57,55.28,11.69,17.47
ALGN,Health Care,227.54531059239048,28.58,19.04,3.81,3.96
LNT,Utilities,115.63859357127377,11.85,37.86,1.13,1.11
ALL,Financials,168.1694168279614,15.05,7.16,0.63,0.37
GOOGL,Communication Services,137.40437817827572,20.72,19.05,3.62,5.59
MO,Consumer Staples,160.96289978620504,11.3,11.0,10.28,1.61
AMZN,Consumer Discretionary,243.32996681206987,126.35,38.14,10.15,1.66
AEE,Utilities,109.91047350544963,11.34,6.28,0.73,0.95
AAL,Industrials,530.2099578859327,0.0,0.0,-0.23,0.05
AEP,Utilities,104.59031244613502,7.27,11.55,0.97,0.93
AXP,Financials,94.64066536826184,10.02,5.68,2.55,1.52
AIG,Financials,166.1491074210604,2.21,0.0,0.37,0.53
AMT,Real Estate,107.37598351920172,51.66,31.83,5.9,8.36
AWK,Utilities,144.50574102898472,13.7,0.0,1.08,1.72
AMP,Financials,142.0611406342156,9.06,4.7,0.91,0.97
ABC,Health Care,127.51271727026024,12.34,5.66,2.84,0.11
AME,Industrials,100.44370009633764,16.66,14.05,3.1,2.15
AMGN,Health Care,141.71762632619493,12.81,10.37,2.16,3.07
APH,Information Technology,173.6978950164179,13.71,15.18,3.12,1.84
ADI,Information Technology,113.71673783293738,10.31,11.49,2.28,2.99
ANSS,Information Technology,90.69815564890204,29.99,18.93,3.02,7.81
ANTM,Health Care,133.43365952972525,8.02,7.37,0.84,0.35
AON,Financials,141.8661654252605,14.74,18.56,1.69,1.28
AOS,Industrials,281.9341099828951,5.38,316.16,1.49,0.96
APA,Energy,42.060268373354596,6.69,9.34,1.02,1.82
AAPL,Information Technology,123.43038598028313,9.93,8.0,3.61,2.56
AMAT,Information Technology,149.07987521701267,7.12,6.19,1.53,1.31
ADM,Consumer Staples,101.31983145199386,13.33,6.67,0.81,0.23
AJG,Financials,103.10503829925412,20.45,12.27,2.39,1.36
AIZ,Financials,141.0091023012662,6.03,4.0,0.61,0.4
T,Communication Services,102.5907388060618,27.41,7.36,1.01,0.85
ATO,Utilities,146.1423686377227,11.74,0.0,1.03,0.55
ADSK,Information Technology,117.3407151345014,29.57,15.65,4.29,3.77
ADP,Information Technology,137.9618646934059,14.19,11.15,3.03,1.85
AZO,Consumer Discretionary,133.96507003822552,16.03,14.68,-9.58,1.72
AVB,Real Estate,88.76456140037638,20.69,3706.41,2.12,9.73
AVY,Materials,157.41580699312513,13.09,8.58,1.5,0.43
BKR,Energy,76.96541821870171,7.24,0.0,0.79,0.63
BLL,Materials,123.4044305457299,12.55,11.03,3.84,0.65
BAC,Financials,232.68915477464657,0.0,0.8,0.22,0.44
BK,Financials,147.16341633804836,8.01,12.45,0.58,1.3
BAX,Health Care,104.58701706204847,5.88,7.04,1.87,0.94
BDX,Health Care,137.1401012563453,11.73,16.77,2.86,1.89
BRK.B,Financials,119.98210059769892,18.43,15.38,0.48,1.31
BBY,Consumer Discretionary,95.57743512690196,22.97,7.78,1.13,0.17
BIO,Health Care,106.60892254605068,15.34,17.08,1.55,1.32
BIIB,Health Care,144.7392819688207,20.17,16.36,3.82,4.92
BLK,Financials,137.72156025110237,11.39,10.23,0.77,2.93
BA,Industrials,135.12903289103656,11.25,18.72,12.38,0.66
