code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,122.60557246731827,10.65,11.52,2.78,1.55
ABT,Health Care,99.6070237374928,7.57,4.78,1.45,0.91
ABMD,Health Care,98.50043660255902,0.0,0.0,6.11,6.09
ACN,Information Technology,95.24301579983862,13.6,10.51,7.93,1.26
ATVI,Communication Services,101.21666445805913,12.35,14.93,1.23,2.77
ADBE,Information Technology,140.8872154866203,16.62,10.37,2.33,3.28
AMD,Information Technology,48.75968072433208,8.31,27.07,2.37,0.61
AAP,Consumer Discretionary,108.79676118248449,13.28,9.32,5.84,0.86
AES,Utilities,84.78542009823558,152.33,12.53,0.72,0.45
AFL,Financials,110.81176579622675,8.19,1.49,1.24,0.73
A,Health Care,94.80895378503142,8.66,8.01,1.98,1.32
APD,Materials,94.70984036987548,11.39,26.71,2.2,1.43
AKAM,Information Technology,99.44158971963289,30.17,22.39,2.66,5.26
ALK,Industrials,133.73715560723906,10.13,7.52,2.04,0.57
ALB,Materials,86.148260555905,9.32,13.7,2.35,1.42
ARE,Real Estate,67.23771825039533,30.2,0.0,0.94,5.64
ALXN,Health Care,126.44370872628225,78.57,55.28,11.69,17.47
ALGN,Health Care,163.82725173247493,28.58,19.04,3.81,3.96
LNT,Utilities,85.95002794193357,11.85,37.86,1.13,1.11
ALL,Financials,141.65709180533318,15.05,7.16,0.63,0.37
GOOGL,Communication Services,118.05150351944846,20.72,19.05,3.62,5.59
MO,Consumer Staples,97.74088787874244,11.3,11.0,10.28,1.61
AMZN,Consumer Discretionary,156.74396901419846,126.35,38.14,10.15,1.66
AEE,Utilities,81.74503635964719,11.34,6.28,0.73,0.95
AAL,Industrials,338.76045574752465,0.0,0.0,-0.23,0.05
AEP,Utilities,84.04678096640733,7.27,11.55,0.97,0.93
AXP,Financials,134.40401517714565,10.02,5.68,2.55,1.52
AIG,Financials,150.3426361204047,2.21,0.0,0.37,0.53
AMT,Real Estate,92.9951073468403,51.66,31.83,5.9,8.36
AWK,Utilities,95.28284676874645,13.7,0.0,1.08,1.72
AMP,Financials,165.86426587428218,9.06,4.7,0.91,0.97
ABC,Health Care,133.1987347661086,12.34,5.66,2.84,0.11
AME,Industrials,129.17721417662477,16.66,14.05,3.1,2.15
AMGN,Health Care,125.48798549607636,12.81,10.37,2.16,3.07
APH,Information Technology,135.71543937225354,13.71,15.18,3.12,1.84
ADI,Information Technology,97.4536254449913,10.31,11.49,2.28,2.99
ANSS,Information Technology,103.5755203121774,29.99,18.93,3.02,7.81
ANTM,Health Care,98.55186573520172,8.02,7.37,0.84,0.35
AON,Financials,124.73674705918461,14.74,18.56,1.69,1.28
AOS,Industrials,187.75678355169163,5.38,316.16,1.49,0.96
