code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,99.95040288708398,11.6,11.53,2.9,1.78
ABT,Health Care,124.58995534294186,6.4,3.82,1.29,0.84
ABMD,Health Care,123.31744856565933,0.0,0.0,3.6,3.73
ACN,Information Technology,144.12895746729066,12.65,10.03,7.45,1.13
ATVI,Communication Services,77.56335576220042,36.46,10.92,1.31,3.17
ADBE,Information Technology,109.77550734300135,18.66,14.98,2.69,3.87
AMD,Information Technology,25.87060515010449,13.19,0.0,5.52,0.92
AAP,Consumer Discretionary,97.11245936679687,16.28,12.01,5.07,0.95
AES,Utilities,77.76341536169835,235.05,6.18,0.71,0.47
AFL,Financials,87.69182889957398,8.82,2.96,1.86,1.0
A,Health Care,91.87986314559302,13.04,13.49,2.47,1.5
APD,Materials,86.24625931804947,13.68,20.62,2.37,1.62
AKAM,Information Technology,76.66877095050066,52.28,42.59,4.03,8.75
ALK,Industrials,134.0269817476413,7.48,4.96,1.66,0.49
ALB,Materials,100.81192847262857,13.5,17.12,2.95,1.85
ARE,Real Estate,88.24130161697589,27.0,0.0,0.99,5.43
ALXN,Health Care,205.20320370929633,76.71,50.62,8.54,13.81
ALGN,Health Care,125.22385738758032,20.35,13.68,3.95,3.93
LNT,Utilities,114.47124903636859,9.93,18.83,0.91,0.87
ALL,Financials,117.2963224789147,15.12,4.0,0.73,0.45
GOOGL,Communication Services,105.01455993322924,22.64,27.27,4.14,6.56
MO,Consumer Staples,125.85235191672038,7.76,11.61,5.84,1.24
AMZN,Consumer Discretionary,122.89235713096043,71.15,32.62,11.83,2.4
AEE,Utilities,106.5042913798894,33.76,6.32,0.6,0.61
AAL,Industrials,118.906352980561,0.0,0.0,-0.8,0.15
AEP,Utilities,115.27583408195329,9.58,33.31,0.86,0.81
AXP,Financials,121.62405385714894,11.01,5.61,2.72,1.47
AIG,Financials,64.3692928902466,0.0,0.34,0.05,0.08
AMT,Real Estate,134.4809633538064,47.04,26.21,4.98,8.91
AWK,Utilities,138.27844917149923,12.99,367.18,0.85,1.37
AMP,Financials,100.10391628505946,10.55,6.92,0.99,1.25
ABC,Health Care,114.75621869703674,12.76,9.64,2.68,0.11
AME,Industrials,128.14428831011463,18.38,15.41,3.33,2.39
AMGN,Health Care,142.54290870776086,9.14,8.11,1.7,2.82
APH,Information Technology,108.98480778653415,17.22,26.98,3.64,2.4
ADI,Information Technology,108.37268083987945,11.17,9.05,2.43,2.88
ANSS,Information Technology,114.03395417714721,31.75,31.8,3.12,8.35
ANTM,Health Care,97.66369960467708,7.06,21.0,0.77,0.35
AON,Financials,109.2321961823122,30.89,20.31,1.64,1.39
AOS,Industrials,150.3795560757028,13.66,21.38,1.72,1.02
APA,Energy,58.78959275573023,11.87,20.07,1.58,2.93
AAPL,Information Technology,146.8408941579368,15.51,13.08,4.68,3.38
AMAT,Information Technology,79.72402765439189,14.45,8.78,1.78,1.43
ADM,Consumer Staples,84.07265270663234,9.78,0.0,0.91,0.28
AJG,Financials,114.15050034880227,13.08,11.1,2.11,1.21
AIZ,Financials,82.80324193026551,13.14,7.06,0.66,0.41
T,Communication Services,112.92856816561721,4.94,6.28,0.88,0.79
ATO,Utilities,107.87123689220542,11.47,17.21,0.93,0.48
ADSK,Information Technology,77.57995363227637,42.59,17.85,5.29,4.49
ADP,Information Technology,114.91313399333177,13.29,10.35,2.73,1.72
AZO,Consumer Discretionary,130.44665827031656,16.2,12.11,-13.98,1.66
AVB,Real Estate,112.49068300304205,39.2,87.68,2.12,8.19
AVY,Materials,77.69230777315084,11.38,9.57,2.15,0.57
BKR,Energy,64.4390886879709,16.73,0.0,1.01,0.9
BLL,Materials,118.01971064822663,12.19,21.61,3.24,0.76
BAC,Financials,77.48312520693226,0.0,1.41,0.52,0.87
BK,Financials,78.24546628408656,11.87,7.84,0.91,2.05
BAX,Health Care,122.11611808671141,6.53,6.64,1.95,1.06
BDX,Health Care,85.37641903306307,12.78,15.37,3.23,2.39
BRK.B,Financials,98.73118756745185,15.12,16.51,0.52,1.44
BBY,Consumer Discretionary,33.07983673312473,0.0,805.23,1.87,0.27
BIO,Health Care,89.19452672496844,15.76,21.09,1.88,1.52
BIIB,Health Care,192.48829104469306,15.61,10.85,2.73,3.37
BLK,Financials,101.85516448711158,13.86,11.96,0.73,3.27
BA,Industrials,106.91191185213664,11.72,20.41,13.37,0.6
BKNG,Consumer Discretionary,136.91224865871996,38.46,26.99,10.83,6.58
BWA,Consumer Discretionary,87.28252240156684,21.23,32.19,3.17,1.49
BXP,Real Estate,113.085937381267,54.71,0.0,1.76,5.65
BSX,Health Care,66.74325639765563,0.0,198.17,1.02,1.48
BMY,Health Care,118.2877668749935,10.72,8.15,2.08,1.7
AVGO,Information Technology,121.34841312419096,11.59,11.13,3.12,2.3
BR,Information Technology,97.52836612528755,15.74,10.84,3.02,1.13
BF.B,Consumer Staples,146.34279690271222,15.93,14.42,3.55,2.88
CHRW,Industrials,72.27172478728401,27.41,32.41,8.81,1.14
COG,Energy,232.6996330151637,35.24,0.0,1.96,4.29
CDNS,Information Technology,144.2194886111439,15.02,13.29,7.98,2.33
CPB,Consumer Staples,91.87163104352972,11.23,11.68,8.08,1.19
COF,Financials,120.97341960939127,6.09,2.14,0.63,0.87
CAH,Health Care,99.61965550184507,11.01,8.43,1.9,0.11
KMX,Consumer Discretionary,97.18081823247226,20.43,0.0,3.4,0.87
CCL,Consumer Discretionary,87.38254659819462,12.6,104.84,1.07,1.73
CAT,Industrials,88.25062517732601,17.04,11.79,4.15,1.07
CBRE,Real Estate,85.67848404020808,32.51,11.92,6.22,1.27
CE,Materials,96.47985911222828,14.72,0.0,5.89,0.93
CNC,Health Care,142.55526346020704,13.48,25.38,1.58,0.29
CNP,Utilities,117.39860898695642,9.75,0.0,1.39,0.48
CERN,Health Care,144.26673417318264,33.58,29.09,4.06,4.29
CF,Materials,134.52917967423733,21.64,7.28,1.7,1.73
SCHW,Financials,76.64138145123998,32.05,0.0,2.91,4.23
CHTR,Communication Services,172.63767956843478,0.0,5.55,2.73,0.57
CVX,Energy,111.4468337564987,6.42,10.41,1.16,0.6
CMG,Consumer Discretionary,123.33644138733119,37.71,38.35,8.15,3.68
CB,Financials,118.66830258543447,5.4,4.73,0.72,1.05
CHD,Consumer Staples,141.79839460544386,15.73,11.42,2.25,1.64
CI,Health Care,128.82005158166544,7.45,6.96,1.49,0.48
CINF,Financials,120.0740168850821,9.64,7.08,0.72,0.96
CTAS,Industrials,141.29350485444112,15.92,15.4,1.41,0.96
CSCO,Information Technology,68.12869892582893,12.58,10.84,2.13,2.38
C,Financials,73.90480862501579,11.95,3.45,0.73,1.11
CTXS,Information Technology,84.57968363188077,36.7,18.72,3.9,5.39
CLX,Consumer Staples,109.25141259767834,11.75,11.42,52.56,1.29
CME,Financials,75.89643284251125,14.69,11.66,0.7,4.65
CMS,Utilities,125.69861537576652,10.34,24.25,1.16,0.51
KO,Consumer Staples,102.80453777986303,9.55,15.1,3.53,3.2
CTSH,Information Technology,88.90666181877066,29.52,37.35,5.93,4.7
