code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,92.24458956042466,13.52,10.48,3.26,1.86
ABT,Health Care,95.49856448581674,5.71,5.29,1.41,1.06
ABMD,Health Care,187.59469875866543,0.0,0.0,2.97,3.86
ACN,Information Technology,130.02695265667225,13.89,9.53,7.09,1.15
ATVI,Communication Services,101.13160569214257,142.25,11.72,1.16,3.08
ADBE,Information Technology,69.30678854685858,47.41,18.65,3.75,6.31
AMD,Information Technology,49.463667287588365,53.78,939.81,10.02,1.2
AAP,Consumer Discretionary,153.78356206894165,13.9,7.25,2.86,0.69
AES,Utilities,78.91211107509896,10.38,0.0,0.77,0.53
AFL,Financials,87.14904532550447,10.98,2.67,1.95,0.9
A,Health Care,132.92125582705714,0.0,20.21,2.26,1.27
APD,Materials,98.15674014318576,15.09,60.5,2.34,1.49
AKAM,Information Technology,112.952234081818,32.49,15.11,2.5,5.56
ALK,Industrials,192.74207960145188,9.14,0.0,1.27,0.33
ALB,Materials,128.77173095401193,15.69,10.93,2.23,1.4
ARE,Real Estate,99.83582254626556,16.53,0.0,0.86,3.62
ALXN,Health Care,259.72046522437415,15.11,56.28,6.31,11.43
ALGN,Health Care,118.07499837292355,0.0,18.38,4.87,3.89
LNT,Utilities,141.48437218539664,20.08,0.0,0.74,0.65
ALL,Financials,85.58376900662033,15.1,3.14,0.77,0.4
GOOGL,Communication Services,92.37518749140445,30.44,23.35,5.49,8.38
MO,Consumer Staples,151.57027789465695,7.04,7.08,5.53,0.95
AMZN,Consumer Discretionary,114.09802289680364,66.27,20.36,11.36,2.42
AEE,Utilities,117.46600987663118,6.52,21.59,0.54,0.55
AAL,Industrials,92.94605550940662,0.0,0.0,-0.43,0.07
AEP,Utilities,116.36956525713502,7.46,0.0,0.81,0.75
AXP,Financials,106.71296080243167,22.35,7.13,2.83,1.51
AIG,Financials,81.75200087400924,0.0,0.16,0.03,0.04
AMT,Real Estate,123.89322216375614,59.04,25.17,4.43,8.65
AWK,Utilities,135.1579764035574,0.0,0.0,0.74,1.24
AMP,Financials,117.09279747355833,10.39,0.0,0.78,0.97
ABC,Health Care,129.4766501120267,11.96,7.45,2.27,0.09
AME,Industrials,148.09774495977558,16.24,11.58,2.45,1.83
AMGN,Health Care,101.67758983472501,10.0,7.93,1.98,3.15
APH,Information Technology,87.37225152606716,23.19,14.13,4.17,2.61
ADI,Information Technology,133.55532951205944,22.64,14.98,2.22,2.79
ANSS,Information Technology,116.86412105817199,34.22,24.12,2.97,7.71
ANTM,Health Care,102.24674095603822,4.97,9.03,0.9,0.37
AON,Financials,111.22299714090391,13.02,27.27,1.65,1.3
AOS,Industrials,126.13767025725222,12.97,5.16,1.44,0.38
APA,Energy,78.73327633356213,0.0,48.99,1.85,3.39
AAPL,Information Technology,170.49472478922146,20.96,15.35,4.6,3.54
AMAT,Information Technology,93.56399396403445,0.0,155.28,1.85,2.6
ADM,Consumer Staples,84.43136733698505,14.0,32.37,1.01,0.33
AJG,Financials,144.64279189884516,12.44,8.52,1.83,0.92
AIZ,Financials,128.24542749871185,6.42,12.81,0.56,0.32
T,Communication Services,107.86871572306089,7.01,4.93,0.86,0.72
ATO,Utilities,109.9977618805428,9.25,5.54,0.86,0.43
ADSK,Information Technology,123.06136558138635,0.0,36.4,4.0,3.29
ADP,Information Technology,118.86567018544226,10.66,10.08,2.5,1.65
AZO,Consumer Discretionary,196.90853244283042,11.92,10.75,-15.12,1.17
AVB,Real Estate,150.44535669356378,29.88,0.0,1.54,5.58
AVY,Materials,73.57106874218269,28.83,6.41,2.18,0.5
BKR,Energy,108.90274234838874,17.2,23.03,1.0,0.75
BLL,Materials,124.30121997504034,11.56,11.13,2.8,0.67
BAC,Financials,33.00689003704167,0.0,0.8,0.49,0.64
BK,Financials,65.14561360310583,0.0,7.72,0.93,3.15
BAX,Health Care,78.45709211887166,7.16,8.36,2.09,1.26
BDX,Health Care,87.57824410361897,12.91,15.18,2.92,2.24
BRK.B,Financials,102.94254311201325,18.99,14.03,0.36,1.36
BBY,Consumer Discretionary,58.107665316449975,0.0,63.66,2.13,0.28
BIO,Health Care,88.2821301268303,18.55,10.39,2.08,1.5
BIIB,Health Care,182.4072717780958,14.76,15.7,2.27,3.27
BLK,Financials,71.82679589473805,28.54,18.2,0.44,5.02
BA,Industrials,126.24482831966431,23.53,6.76,13.75,0.44
BKNG,Consumer Discretionary,189.87686231138053,22.11,21.87,7.53,4.56
BWA,Consumer Discretionary,170.10544403803533,130.07,19.54,1.57,0.88
BXP,Real Estate,137.87634357400256,27.08,35.71,1.3,4.03
BSX,Health Care,52.60980079210261,0.0,25.7,1.11,1.66
BMY,Health Care,134.460002597717,3.3,8.97,2.04,1.86
BR,Information Technology,93.68905316216119,11.39,9.19,2.81,1.17
BF.B,Consumer Staples,143.30746256509133,12.07,10.45,2.98,2.37
CHRW,Industrials,109.3026579381829,21.52,22.67,7.09,1.03
COG,Energy,155.2351338679386,28.08,50.98,2.31,4.74
CDNS,Information Technology,153.9481330976348,0.0,0.0,14.85,1.81
CPB,Consumer Staples,99.14575144816915,10.31,10.6,8.15,1.06
COF,Financials,98.7275423234509,48.94,7.69,0.56,0.87
CAH,Health Care,116.39982280954872,11.25,4.98,1.68,0.09
KMX,Consumer Discretionary,128.27452389456445,18.07,0.0,2.4,0.62
CCL,Consumer Discretionary,95.503121663102,10.7,0.0,0.85,1.43
CAT,Industrials,147.2930349590018,29.68,4.97,2.96,0.8
CBRE,Real Estate,99.44952531473947,169.63,20.49,5.57,0.89
CE,Materials,123.58722376362681,8.91,10.16,6.69,0.82
CNC,Health Care,165.9386040574168,11.2,5.68,1.48,0.23
CNP,Utilities,135.28456472069902,9.04,4.94,1.35,0.4
CERN,Health Care,131.75314877314852,35.34,49.1,4.19,4.05
CF,Materials,143.19477165248767,9.55,7.66,1.97,1.34
SCHW,Financials,54.67782058008011,24.02,14.61,3.74,4.52
CVX,Energy,131.11365294488175,9.45,0.0,1.07,0.58
CMG,Consumer Discretionary,339.68692238941344,22.32,19.73,3.95,1.87
CB,Financials,128.3475669454064,5.15,3.93,0.66,0.87
CHD,Consumer Staples,137.88980213056038,15.0,12.38,2.25,1.45
CI,Health Care,105.81021727729909,7.43,22.05,1.77,0.52
CINF,Financials,114.75604367449566,6.59,5.89,0.59,0.73
CTAS,Industrials,101.36738956060589,19.28,6.78,1.44,1.01
CSCO,Information Technology,72.82532010675922,17.42,12.65,2.45,2.87
C,Financials,70.55286851483879,0.0,0.0,0.54,0.2
CTXS,Information Technology,129.41283236054048,31.42,14.68,2.7,3.7
CLX,Consumer Staples,103.37600924541093,10.62,10.26,229.57,1.22
CME,Financials,66.68045631071502,17.43,15.56,0.75,5.51
CMS,Utilities,135.81979969272743,11.27,84.87,0.83,0.41
KO,Consumer Staples,115.49624346170471,13.83,14.98,3.68,3.04
CTSH,Information Technology,125.79084334442696,24.45,21.88,4.85,3.96
CL,Consumer Staples,105.01737091994711,14.45,12.16,9.56,2.16
CMCSA,Communication Services,130.47817403044232,10.88,7.66,0.91,1.11
CMA,Financials,78.9058612718887,0.0,202.15,0.5,1.09
CAG,Consumer Staples,108.63089380794028,7.27,5.88,1.12,0.47
