code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,65.67503284865322,19.79,20.69,10.31,3.25
ABMD,Health Care,66.56721003200158,67.58,78.36,17.2,20.33
ACN,Information Technology,103.96899566600975,24.48,19.02,7.79,2.5
ADBE,Information Technology,127.27863680464968,48.16,33.21,13.07,13.84
AMD,Information Technology,331.5653592449274,57.69,0.0,14.65,3.08
A,Health Care,106.98503802725081,64.88,22.68,4.42,4.2
APD,Materials,118.92399919266332,20.02,35.06,3.01,3.79
ARE,Real Estate,108.86277411835124,31.13,0.0,1.54,8.46
ALXN,Health Care,107.1015655197521,295.03,102.61,2.37,5.28
GOOGL,Communication Services,111.93791332353756,23.91,34.33,4.09,5.73
GOOG,Communication Services,112.89956619363997,23.7,34.03,4.06,5.68
AMZN,Consumer Discretionary,144.72092184822236,74.61,38.71,16.93,3.22
AXP,Financials,87.42847967253627,11.64,10.37,3.49,1.83
ABC,Health Care,90.93223731715145,13.11,10.1,4.76,0.09
AMGN,Health Care,82.8654165636155,14.59,11.58,9.26,5.18
APH,Information Technology,109.96029528048538,20.62,30.74,5.83,3.03
ADI,Information Technology,98.56025845308623,20.13,13.7,2.63,4.81
AOS,Industrials,89.06785577245839,15.85,19.36,4.0,2.21
AAPL,Information Technology,229.91005967220647,12.65,12.04,6.17,2.9
AMAT,Information Technology,124.42063791604296,9.66,10.27,4.48,1.96
APTV,Consumer Discretionary,143.06537656310988,15.08,20.28,4.31,1.12
AJG,Financials,116.2213747008519,20.83,20.65,2.86,1.9
ATO,Utilities,71.73381132648201,22.22,0.0,1.93,3.19
ADSK,Information Technology,121.62371726936891,0.0,337.38,-83.67,11.86
ADP,Information Technology,93.9034778888739,30.4,21.16,11.47,4.01
AZO,Consumer Discretionary,93.84404673539947,15.47,14.96,-12.3,1.95
BAX,Health Care,83.16807489006143,21.53,25.89,4.2,3.18
BDX,Health Care,76.05248217559509,67.56,30.88,2.76,3.47
