code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,65.83276448303361,26.77,26.42,10.85,4.1
ABT,Health Care,130.38544770720068,207.97,21.32,3.03,3.45
ABBV,Health Care,83.16632291603763,25.1,14.04,25.8,4.69
ABMD,Health Care,75.32821605215344,94.65,83.22,13.12,15.67
ACN,Information Technology,115.95997798557545,24.92,21.42,9.04,2.5
ATVI,Communication Services,78.6903655658969,172.46,23.11,4.97,6.76
ADBE,Information Technology,141.15451768259953,53.53,33.25,10.54,12.44
AMD,Information Technology,369.17969752693995,342.67,0.0,16.68,1.9
AAP,Consumer Discretionary,133.38427272143863,15.36,17.31,2.13,0.78
AES,Utilities,163.54267117296735,0.0,19.52,1.32,0.61
AFL,Financials,104.18872751319131,7.37,5.28,1.29,1.5
A,Health Care,93.80040876745855,31.51,30.25,4.41,4.82
APD,Materials,123.57975739460858,11.86,22.6,3.27,3.97
AKAM,Information Technology,109.9080597186381,52.03,29.09,3.29,4.53
ALK,Industrials,79.50995613219797,8.47,13.53,2.49,1.1
ALB,Materials,48.8969516244423,253.01,0.0,3.52,4.44
ARE,Real Estate,108.44774889955391,76.49,0.0,1.85,9.7
ALXN,Health Care,74.83909580948608,61.02,35.55,2.99,7.59
ALGN,Health Care,103.92949767580353,78.24,74.87,15.41,12.32
ALLE,Industrials,132.19385275937606,27.02,24.81,18.05,3.07
LNT,Utilities,113.0099704972223,19.42,0.0,2.04,2.62
ALL,Financials,91.97284131454488,11.83,9.07,1.56,0.93
GOOGL,Communication Services,105.22298359048219,58.65,33.08,4.8,7.13
GOOG,Communication Services,105.73944990069128,58.26,32.86,4.77,7.08
MO,Consumer Staples,65.14219176585758,10.92,23.74,7.18,4.38
AMZN,Consumer Discretionary,130.7591691628094,190.16,69.41,20.43,3.24
AEE,Utilities,112.49458559802686,25.61,0.0,1.82,2.17
AAL,Industrials,46.640745962366665,12.97,0.0,-30.92,0.59
AEP,Utilities,113.84686743222443,17.04,43.97,1.77,2.11
AXP,Financials,106.78666161344216,32.57,6.71,4.44,2.16
AIG,Financials,75.07040971240346,0.0,0.0,0.74,1.04
AMT,Real Estate,138.6512756326044,50.41,27.38,8.45,8.71
AWK,Utilities,115.51468379355026,36.44,515.32,2.86,4.61
AMP,Financials,85.1609391461483,16.62,18.06,3.84,2.04
ABC,Health Care,79.43306079718194,18.68,12.47,6.59,0.12
AME,Industrials,115.4679072160606,24.12,21.68,4.07,3.82
AMGN,Health Care,120.75489437057686,62.1,11.16,4.57,5.15
APH,Information Technology,104.02244102406499,41.55,29.25,6.44,3.84
ADI,Information Technology,100.66455117371488,41.27,31.51,3.1,5.65
ANSS,Information Technology,144.3329059896707,49.36,31.38,5.53,11.71
ANTM,Health Care,113.41259241211318,15.15,17.16,2.1,0.65
AON,Financials,131.266467662932,27.8,61.42,6.92,3.4
AOS,Industrials,66.4016762196628,34.05,43.53,6.04,3.38
APA,Energy,53.204494718960675,11.48,35.19,1.7,2.33
AAPL,Information Technology,147.94199953236276,16.71,15.77,5.89,3.55
AMAT,Information Technology,82.20081912996761,16.94,16.91,6.09,3.97
APTV,Consumer Discretionary,94.55205252222663,16.42,28.54,6.27,1.73
ADM,Consumer Staples,102.00096674437773,12.9,0.0,1.1,0.34
ANET,Information Technology,71.45117993324195,44.12,30.19,10.45,11.26
AJG,Financials,129.97890064849673,23.46,14.97,2.51,1.73
AIZ,Financials,112.56475741499034,9.99,10.5,1.15,0.81
T,Communication Services,93.7061347660212,6.67,11.3,1.37,1.22
ATO,Utilities,112.47747463977049,14.66,0.0,1.94,2.98
ADSK,Information Technology,97.59003420814125,0.0,0.0,256.54,13.9
ADP,Information Technology,125.46947928786058,28.47,28.54,12.34,3.83
AZO,Consumer Discretionary,141.94094023520088,15.33,16.8,-12.28,1.8
AVB,Real Estate,103.65304293201791,25.25,91.24,2.14,10.27
AVY,Materials,97.00779567678973,34.99,23.18,9.21,1.49
BKR,Energy,70.78805079644023,0.0,0.0,0.84,0.86
BLL,Materials,143.97527988007639,32.94,14.28,3.19,1.2
BAC,Financials,102.84469910533404,17.8,30.15,1.06,3.0
BK,Financials,80.80025219842506,13.28,14.7,1.21,3.1
BAX,Health Care,109.32242400446863,48.51,31.63,3.72,3.28
BDX,Health Care,107.82525479219736,157.22,26.28,2.58,3.75
BRK.B,Financials,94.56220890518698,10.88,14.38,0.76,1.68
BBY,Consumer Discretionary,112.07717378269442,12.96,9.71,3.66,0.4
BIO,Health Care,128.30275339915534,62.64,0.0,2.43,3.31
BIIB,Health Care,77.08208527781551,26.73,18.42,5.35,5.53
BLK,Financials,84.89089252149373,15.77,20.7,2.4,5.77
BA,Industrials,95.36953784026886,20.86,14.65,96.95,1.83
BKNG,Consumer Discretionary,97.8037311265166,37.35,19.85,7.48,6.85
BWA,Consumer Discretionary,72.65004406390139,23.42,16.54,2.67,1.05
BXP,Real Estate,92.98101715303494,40.08,0.0,2.24,6.97
BSX,Health Care,150.9561827241452,354.14,31.19,4.86,3.81
BMY,Health Care,92.15106193222276,94.04,21.72,7.61,4.42
AVGO,Information Technology,98.1108785710111,54.88,16.62,4.12,5.78
BR,Information Technology,116.57464069476727,27.42,19.66,9.35,2.42
BF.B,Consumer Staples,124.01852624016259,28.18,37.25,12.62,6.68
CHRW,Industrials,76.01194397928091,23.27,34.16,8.13,0.79
COG,Energy,51.49028435733223,123.68,50.87,4.97,7.19
CDNS,Information Technology,137.2530265810218,56.51,28.39,11.92,6.02
CPB,Consumer Staples,85.75221863893762,15.06,14.42,7.68,1.68
COF,Financials,88.59284474107172,27.41,3.51,0.94,1.54
CAH,Health Care,72.93933808925571,9.6,10.65,2.28,0.13
KMX,Consumer Discretionary,116.80162615689636,18.47,0.0,3.79,0.75
CCL,Consumer Discretionary,61.052734087082115,16.82,18.41,1.79,2.51
CTLT,Health Care,113.41613253084823,72.07,25.09,5.45,2.3
CAT,Industrials,81.52674215074477,114.92,19.14,6.29,1.9
CBRE,Real Estate,117.11116776630308,21.33,20.6,3.52,0.79
CDW,Information Technology,174.01235054850108,20.14,15.23,10.41,0.72
CE,Materials,98.61284289138402,16.43,25.86,4.12,2.26
CNC,Health Care,103.14905567100763,21.51,16.71,2.55,0.37
CNP,Utilities,85.49877760779121,6.13,0.0,2.33,1.14
CERN,Health Care,90.81090380740751,25.74,33.3,4.6,4.34
CF,Materials,97.46237271892598,25.5,7.7,1.35,2.19
SCHW,Financials,78.55360086640233,30.46,0.0,3.56,7.69
