code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,114.22759990896097,8.4,9.22,2.76,1.15
ABT,Health Care,66.55941850672386,6.56,5.6,1.81,1.08
ABMD,Health Care,42.03654852077567,0.0,0.0,4.77,7.83
ACN,Information Technology,104.2775795458782,8.74,6.65,9.16,0.78
ATVI,Communication Services,104.86107322308862,258.13,22.0,0.88,2.25
ADBE,Information Technology,86.21504442951084,14.57,10.87,2.76,3.56
AMD,Information Technology,272.0046747454955,0.0,0.0,10.36,0.23
AAP,Consumer Discretionary,142.69656617767873,12.95,10.26,2.86,0.6
AES,Utilities,119.49678507978754,3.14,0.0,0.53,0.25
AFL,Financials,93.66827793283655,12.85,3.23,2.36,0.97
A,Health Care,112.6660162489265,7.87,8.87,2.01,0.95
APD,Materials,136.81088572672851,10.53,18.39,1.53,0.74
AKAM,Information Technology,223.9480078375324,19.35,12.35,1.63,3.57
ALK,Industrials,139.17496047314873,0.0,0.0,1.44,0.26
ALB,Materials,185.294966343833,8.77,7.32,1.5,0.69
ARE,Real Estate,93.17675660069507,13.4,0.0,0.76,2.89
ALXN,Health Care,159.84082133553665,96.51,241.91,11.94,11.77
ALGN,Health Care,160.39592181876748,7.35,23.27,2.63,2.0
LNT,Utilities,100.46189286666194,7.07,0.0,0.66,0.55
ALL,Financials,74.34036328783009,0.0,3.81,1.06,0.47
GOOGL,Communication Services,138.669641452316,22.88,17.84,3.44,4.5
MO,Consumer Staples,134.99787352577724,3.27,3.12,5.63,0.83
AMZN,Consumer Discretionary,252.11652011929485,34.19,16.24,8.21,1.15
AEE,Utilities,68.76955128243071,7.1,0.0,0.6,0.54
AAL,Industrials,93.00820898659703,0.0,0.0,-0.69,0.08
AEP,Utilities,86.10498188746861,5.88,0.0,0.77,0.56
AXP,Financials,175.0768805152894,6.69,2.56,1.48,0.55
AIG,Financials,131.8290270327021,0.0,0.0,0.05,0.0
AMT,Real Estate,126.47480039723582,29.57,19.61,3.29,6.54
AMP,Financials,184.41383852430855,0.0,2.05,0.59,0.58
ABC,Health Care,140.6394628479217,18.49,13.23,1.67,0.07
AME,Industrials,141.85620761419753,8.61,14.78,2.31,1.19
AMGN,Health Care,68.28539517220372,11.78,9.31,2.31,3.31
APH,Information Technology,158.5377946887371,9.4,10.51,2.75,1.22
ADI,Information Technology,120.96385639974389,5.87,8.97,1.86,1.78
ANSS,Information Technology,134.09601716065634,21.62,13.44,2.11,4.97
ANTM,Health Care,96.93917781655047,7.59,8.58,0.85,0.31
