code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,105.32082216158918,18.32,17.24,6.63,2.87
ABT,Health Care,82.14702711496524,26.72,23.4,2.77,3.0
ABBV,Health Care,94.52788095274784,46.04,27.51,45.84,4.05
ABMD,Health Care,272.2621663985669,86.5,50.14,7.99,7.45
ACN,Information Technology,132.55648360290158,16.58,13.78,8.4,1.64
ATVI,Communication Services,167.850051484994,16.92,11.44,1.92,3.16
ADBE,Information Technology,128.32018689775927,150.37,32.89,5.41,9.02
AMD,Information Technology,390.58092959708256,0.0,0.0,11.08,0.37
AAP,Consumer Discretionary,97.94274058259714,23.35,23.89,5.72,1.17
AES,Utilities,83.40365281575981,10.34,0.0,1.05,0.5
AFL,Financials,110.09556346977902,8.07,3.64,1.27,1.05
A,Health Care,102.40521490071963,25.64,23.59,2.38,2.65
APD,Materials,103.9204978791636,24.46,33.17,3.32,2.4
AKAM,Information Technology,97.39577401594019,34.22,33.61,3.81,5.81
ALK,Industrials,140.28185657429296,12.34,22.25,3.38,1.4
ALB,Materials,136.95232959460543,32.32,11.24,2.85,1.76
ARE,Real Estate,122.89265826631615,73.56,0.0,1.36,7.27
ALXN,Health Care,60.80944873978782,56.76,74.31,11.15,16.7
ALGN,Health Care,158.11704581119653,31.59,22.68,5.96,6.05
ALLE,Industrials,107.59854814759025,29.01,24.91,271.96,2.41
LNT,Utilities,112.3307701036097,15.81,114.72,1.66,1.8
ALL,Financials,100.7754620597827,10.0,9.35,1.18,0.79
GOOGL,Communication Services,137.3297908328469,25.23,32.64,3.48,5.85
GOOG,Communication Services,134.83709555704417,25.1,32.37,3.45,5.81
MO,Consumer Staples,136.36390881200253,13.93,15.74,23.46,2.89
AMZN,Consumer Discretionary,222.19970138894064,0.0,73.57,13.44,1.62
AEE,Utilities,112.82055706893377,16.06,0.0,1.37,1.56
AAL,Industrials,81.66371591666913,12.96,0.0,17.53,0.88
AEP,Utilities,102.61518348858371,14.59,58.61,1.42,1.46
AXP,Financials,75.66231988871353,15.19,9.04,4.17,2.48
AIG,Financials,111.17332274291275,9.34,13.96,0.62,1.09
AMT,Real Estate,102.26620838440353,43.74,30.32,8.6,8.57
AWK,Utilities,130.53325059256537,19.98,54.77,1.72,2.82
AMP,Financials,81.39171817920295,13.64,9.67,2.23,1.81
