Date,Stock Price,PE Ratio,Price to FCF Ratio,Price to Book Ratio,Price to Sales Ratio
2020-12-31,55.50,34.26,6.99,3.17,1.07
2020-09-30,46.46,0.00,6.46,2.67,0.91
2020-06-30,39.65,0.00,6.06,2.24,0.75
2020-03-31,27.94,0.00,5.30,1.54,0.50
2019-12-31,51.38,0.00,9.61,2.70,0.89
