code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,135.46150306834696,0.5023429126320322,0.7413914717783253,1.4307623935794764,0.3813405797101449
ABT,Health Care,140.13493361969475,0.7920819630080892,0.35815528474270925,0.7300556828777328,0.2708384799077734
ABMD,Health Care,147.74495402662643,0.0,0.0,2.4249588260411126,1.5903635540184453
ACN,Information Technology,210.6170663705313,0.7376052363982816,0.4680096367856411,4.48305549988236,0.2643383563899868
ATVI,Communication Services,165.75388330272935,3.3862347584715877,0.0,1.1372726718195838,0.8298491024374176
ADBE,Information Technology,77.00849231078173,2.3328573457067217,1.5098703180329902,1.680228657075385,2.0692059864953887
AMD,Information Technology,29.929138824196844,0.0,0.0,0.7043753322237422,0.38784070322793146
AAP,Consumer Discretionary,227.01318596207142,0.7539964638737989,2.0746922376692516,1.2656744250895369,0.17116991930171277
AES,Utilities,68.13529524567072,2.2094410447145907,0.5593041211318219,1.2399940744355462,0.19067028985507245
AFL,Financials,119.23159239917307,0.5317507031028134,0.18710353110508482,0.7043753322237422,0.24267127799736496
A,Health Care,117.46813894989481,0.16294808490367266,0.7965694568227204,0.9685160818076456,0.4593420619235837
APD,Materials,154.2255035670507,0.6546849091691936,1.87053369300499,0.7190498183117369,0.27950531126482214
AKAM,Information Technology,68.53940566201354,7.760282019805972,7.4304681132965715,3.2724103976228025,4.723423089591568
ALK,Industrials,214.52680178038318,0.0,0.0,0.5943166865637826,0.08666831357048749
ALB,Materials,173.49676558733452,0.9473165290997536,0.5091423165460083,0.9795219463736415,0.25567152503293805
ARE,Real Estate,91.00878378259011,1.3792735825722113,0.0,0.5062697700358146,1.135354907773386
ALXN,Health Care,798.4533409915111,0.0,0.0,4.218914750298456,175.06782670454544
ALGN,Health Care,191.58707479609998,0.0,0.0,3.9767857298465445,0.9230175395256917
LNT,Utilities,164.5552889936133,0.3943536492639178,0.16252424685803615,0.32650731545788053,0.1690032114624506
ALL,Financials,55.740761269740524,0.28636438589580343,0.3044821538358887,0.48792666242582144,0.1798367506587615
GOOGL,Communication Services,158.20670742000104,2.2427055945913765,4.2752906048488954,3.074304835434875,2.9142220438076416
MO,Consumer Staples,229.16350467210208,0.07713518812008173,0.0732362346952879,0.17609383305593554,0.06283452733860342
AMZN,Consumer Discretionary,494.77171202452297,4.227490403906229,1.727070931889563,13.90407556837491,0.3401731307641634
AEE,Utilities,92.76100414804328,0.5346432726573165,1.2269577401690013,0.3411818015458752,0.19067028985507245
AAL,Industrials,10.621140592060312,0.0,0.46098698414362715,-6.827304652439501,0.11483551548089592
AEP,Utilities,137.83170647158877,0.4309928636209566,0.0,0.3705307737218644,0.16250308794466403
AXP,Financials,96.41485425168348,0.7761728304583224,0.3576536666968511,2.014073215577263,0.46800889328063244
AIG,Financials,2.243812372192117,0.446419901244973,0.0,0.4659149332938295,0.2491714015151515
AMT,Real Estate,182.64739078415099,25.374102227026636,1.4000159659900582,1.1225981857315892,2.2382091979578393
AMP,Financials,111.80210760879903,0.7597816029828051,0.8126212342901806,0.4475718256838362,0.26867177206851117
ABC,Health Care,201.76892604582312,0.7086795408532508,0.3631714652012906,0.631002901783769,0.026000494071146244
AME,Industrials,230.63637336247044,0.5466956458010792,0.7905500402724227,1.1702902655175718,0.3683403326745718
AMGN,Health Care,107.11596382718184,1.059162551873872,0.7795144432635437,1.2289882098695504,0.985852066864295
APH,Information Technology,166.23977013808286,0.9805810789765389,1.2244496499397106,2.054428052319248,0.45500864624505927
ADI,Information Technology,148.57323331311719,0.7120542053335044,0.8296762478493572,0.8034281133177059,0.7930150691699605
ANSS,Information Technology,297.0356816700503,5.824188797991921,1.0182846330920166,1.1519471579075784,1.3390254446640315
ANTM,Health Care,96.35132526487726,0.6739687061992141,0.5638186835445451,0.6199970372177731,0.1646697957839262
AON,Financials,160.40611842709924,0.6701119467932101,0.6255177031850959,0.6273342802617704,0.3293395915678524
AOS,Industrials,193.1640179841287,0.603100752113889,0.7930581305017134,0.5062697700358146,0.09533514492753623
APA,Energy,158.8317957201822,0.34517996683736574,5.15412542119235,0.5026011485138161,0.47450901679841895
AAPL,Information Technology,538.4463154109676,1.2809262177191072,0.997718293211833,2.054428052319248,0.6738461380105402
AMAT,Information Technology,87.385695455834,0.6551670040949442,0.581876933195438,1.0235454046376253,0.49617609519104083
ADM,Consumer Staples,110.49078509826475,0.601172372410887,0.0,0.5026011485138161,0.10833539196310935
AJG,Financials,163.72932957197668,0.6633626178327029,1.2314723025817245,0.7483987904877262,0.25783823287220026
AIZ,Financials,91.34758275672728,0.35964281460988107,0.26435271016723777,0.48792666242582144,0.14516942523056653
T,Communication Services,124.8680671048078,0.41701211077419187,0.43389960966728786,0.3228386939358819,0.2188374917654809
ATO,Utilities,149.11998219294566,0.49270101411702205,0.0,0.3301759369798792,0.06283452733860342
ADSK,Information Technology,106.19000220461194,1.5677726985406613,0.5979287106628984,3.11465967217686,1.100687582345191
ADP,Information Technology,159.1086586540696,0.45606179975998323,0.3972814923196439,0.9244926235436617,0.5135097579051383
AZO,Consumer Discretionary,326.0055646090697,0.7028944017442448,0.6837053965046397,5.477251932343996,0.30983922101449274
AVB,Real Estate,142.25774794199276,1.044699704101357,0.0,0.8254398424496979,1.8720355731225298
AVY,Materials,56.35819155552869,0.6161173151091528,0.7489157424661974,0.9978650539836349,0.1820034584980237
BKR,Energy,77.58597150675027,0.2781687721580447,0.0,0.9354984881096576,0.335839715085639
BLL,Materials,192.45196270815995,0.5992439927078849,1.6713913287993098,1.2656744250895369,0.1321691781949934
BAC,Financials,13.500526651883959,0.43002867376945564,0.6872167228256466,0.4952639054698188,0.3510066699604743
BK,Financials,63.0288754159897,0.336020163248106,0.27338183499268426,0.6676891170037557,0.5048429265480896
BAX,Health Care,132.6034975399498,0.4391884773587153,0.3852426592190486,0.6823636030917504,0.266505064229249
BDX,Health Care,131.36520517556943,1.004203730338314,0.9039157186363614,1.2583371820455396,0.5243432971014492
BRK.B,Financials,117.37266244879008,0.7554427486510504,1.5630418308939524,0.0,0.3856739953886693
BBY,Consumer Discretionary,59.849356805891965,0.0,0.0,1.2143137237815556,0.12350234683794464
BIO,Health Care,131.26767904964422,1.0389145649923508,1.7100159183303865,0.9795219463736415,0.37700716403162055
BIIB,Health Care,252.3437770235784,3.4696371806264263,1.0950321941083112,0.7850850057077128,1.261023962450593
BLK,Financials,147.60779438415165,1.455444580840792,0.7072814446599721,0.42556009655184424,0.823348978919631
BA,Industrials,105.58737400438298,1.0837493930871482,0.4188510682915437,3.756668438526625,0.17550333498023715
BKNG,Consumer Discretionary,1209.6380609319767,1.2741768887586,0.9856794601112376,1.617862091201408,0.37484045619235834
BWA,Consumer Discretionary,250.35037501902048,0.6831285097884738,0.8652911291052849,0.5833108219977866,0.14083600955204217
BXP,Real Estate,124.4033167109758,0.4387063824329648,0.0,0.8951436513676724,1.1895226037549407
BSX,Health Care,35.057663808979505,0.0,0.7213267499439999,0.6089911726517772,0.5698441617259552
BMY,Health Care,193.1557456393377,0.941049295064997,0.9726373909189262,1.1262668072535877,0.4138411972990777
BF.B,Consumer Staples,168.30724357657894,0.734230571918028,0.7970710748685785,1.3243723694415153,0.6781795536890645
CHRW,Industrials,210.11228759913806,0.9622614717980196,0.8813429065727454,2.0360849447092546,0.17550333498023715
COG,Energy,286.4213337260636,0.40447764270467856,0.6104691618093517,1.0418885122476187,0.7821815299736495
CDNS,Information Technology,65.49416776012801,1.8372637620351966,0.7930581305017134,1.0639002413796106,0.8211822710803689
CPB,Consumer Staples,116.13141342112307,0.645525105579934,0.6541099317990096,2.7367916554109986,0.31200592885375494
COF,Financials,66.93609627069046,0.38085499134290357,0.36718440956815573,0.36686215219986573,0.2730051877470356
CAH,Health Care,107.14572940688763,0.45461551498273167,0.3120064245237607,0.5539618498217973,0.036834033267457184
KMX,Consumer Discretionary,140.60674728348818,1.2153613078170378,9.069254269115104,1.5151406885854455,0.14950284090909088
CCL,Consumer Discretionary,86.4835279578904,0.577549721049112,1.219433469481129,0.5356187422118039,0.5135097579051383
CAT,Industrials,189.90209461098843,0.3842296558231571,0.38323618703561607,1.427093772057478,0.14733613306982873
CBRE,Real Estate,51.70605968653512,1.1796862833114998,1.0448703895224978,2.344249152557142,0.41817461297760206
CE,Materials,198.7576091893905,0.4411168570617174,0.3651779373847232,1.5885131190254187,0.13866930171277997
CNC,Health Care,181.8577015688508,0.0,0.37972486071460915,1.1959706161715622,0.1300024703557312
CNP,Utilities,175.15540676243057,0.3201110306983391,0.0,0.664020495481757,0.06716794301712779
CERN,Health Care,303.5293400092264,1.5952521093084404,4.576261432363777,1.3940761783594897,0.5720108695652174
CF,Materials,652.2366081723762,1.6183926657444647,0.37922324266875096,0.5209442561238093,0.11700222332015811
SCHW,Financials,73.60857647415001,0.7747265456810709,0.585388259516445,1.4307623935794764,0.9988523138998683
CVX,Energy,192.28656327291105,0.26563430408853145,0.4504530051806064,0.4952639054698188,0.09750185276679842
CMG,Consumer Discretionary,668.3016260589809,2.1467687043670245,14.768638506155247,1.4344310151014752,0.4853425559947299
CB,Financials,144.68309936155592,0.3061302778515743,0.17556631605034767,0.36686215219986573,0.23183773880105402
CHD,Consumer Staples,253.7741562801691,0.8234181331818724,0.8808412885268871,0.9831905678956403,0.2708384799077734
CI,Health Care,108.73529847526251,0.6137068404804003,1.4501777705758718,0.3631935306778671,0.19500370553359683
CINF,Financials,98.12036549945915,0.2362265136177503,0.4063106171450903,0.2421290204519114,0.2166707839262187
CTAS,Industrials,89.76363976247927,0.7949745325625922,0.6245144670933795,0.9465043526756537,0.335839715085639
CSCO,Information Technology,87.5578607369994,0.9164624538517211,0.6169901964055076,1.573838632937424,0.8125154397233202
C,Financials,5.895072910198621,0.49945034307752917,0.0,0.6713577385257543,0.3401731307641634
CTXS,Information Technology,253.18448249075593,0.9661182312040236,0.7198218958064254,0.9428357311536549,0.7583477437417655
CLX,Consumer Staples,136.4693338714505,0.6840926996399748,0.6189966685889401,-71.59681762332579,0.29900568181818177
CME,Financials,58.797472643075245,1.2982816350461255,1.432119520924979,2.626733009751039,2.177541378458498
CMS,Utilities,175.3893494173296,0.0,0.0,0.38520525980985904,0.0823348978919631
KO,Consumer Staples,189.46460101092472,0.7014481169669933,0.7138024792561278,1.5811758759814212,0.6651793066534913
CTSH,Information Technology,187.98085650382893,2.2909150871664274,3.755112691294008,3.5879118485146866,1.6856986989459815
CL,Consumer Staples,180.03709746936434,0.9164624538517211,0.9189642600121056,6.232987965875719,0.45500864624505927
CMCSA,Communication Services,101.8734964278815,1.345044842843925,1.601666420425029,0.6199970372177731,0.6175117341897233
CMA,Financials,57.78757650147654,0.3514472008721224,0.40079281864065086,0.45124044720583484,0.3293395915678524
CAG,Consumer Staples,132.59107741186102,0.7993133868943468,0.41433650587882054,0.513607013079812,0.14083600955204217
COP,Energy,134.9516212988421,0.17114369864143134,0.4283818111628483,0.24946626349590872,0.06283452733860342
ED,Utilities,200.38944506122456,0.3991745985214229,0.0,0.2531348850179073,0.11050209980237154
STZ,Consumer Staples,78.4578055969094,0.9429776747679991,0.8366989004913712,0.6713577385257543,0.29033885046113306
COO,Health Care,136.70435114891404,1.934164842111049,17.309835526472565,0.675026360047753,0.6825129693675889
CPRT,Industrials,169.88477405200808,1.2452511932135693,1.5078638458495575,1.1409412933415823,1.0703536725955205
GLW,Information Technology,82.63712899772283,0.5828527652323675,1.786261861300823,1.1189295642095904,0.9446846179183136
COST,Consumer Staples,195.11459091026387,0.7699055964235658,1.3960030216231931,0.7043753322237422,0.06283452733860342
CCI,Real Estate,156.46425401559893,0.0,1.7330903484398605,1.7719441951253516,1.4646944993412383
CSX,Industrials,226.98209422919868,0.45268713527972965,1.4777667630980693,0.4769207978598255,0.27950531126482214
CMI,Industrials,360.62164311315456,0.2945599996335621,0.3451132155503977,0.5906480650417839,0.0845016057312253
CVS,Health Care,156.1795250670366,0.7207319139970136,0.0,0.7337243043997315,0.10183526844532279
DHI,Consumer Discretionary,59.43907839244282,0.31962893577258866,0.0,0.3815366382878604,0.09966856060606061
DHR,Health Care,147.77544171938274,0.7226602937000157,0.5989319467546146,0.8878064083236751,0.38784070322793146
DRI,Consumer Discretionary,152.39364092142472,0.5008966278547807,0.40079281864065086,0.9831905678956403,0.14950284090909088
DVA,Health Care,150.34502679451802,0.9969723064520564,1.1752910814456132,1.7536010875153583,0.266505064229249
DE,Industrials,221.5911872941984,0.4223151549574474,1.4341259931084114,0.7007067107017435,0.14516942523056653
XRAY,Health Care,136.00483574204034,0.9367104407332425,0.9480581066718774,1.199639237693561,0.5221765892621871
DVN,Energy,108.90212140188653,0.41267325644243724,0.0,0.5062697700358146,0.5395102519762847
DXCM,Health Care,106.49706535805159,0.0,0.0,1.7939559242573433,27.07734786725955
DLR,Real Estate,263.9251225313759,1.9997297520131185,0.0,0.5466246067778,0.533010128458498
DISCA,Communication Services,322.7704818237532,0.0,0.0,0.16141934696794094,5.427603137351778
DISH,Communication Services,112.42350253044529,0.9786526992735369,0.7153073333937022,-20.73504884233641,0.27517189558629773
DLTR,Consumer Discretionary,435.259149209831,0.8716276257569234,0.9751454811482169,1.0088709185496307,0.19067028985507245
D,Utilities,176.12764126088757,0.5799601956778645,2.4092714742566286,0.46958355481582814,0.20800395256916995
DPZ,Consumer Discretionary,230.86023711442553,0.40929859196218366,0.35865690278856743,-0.5466246067778,0.1365025938735178
DOV,Industrials,149.49210315826397,0.4035134528531775,0.3506310140548372,0.48058941938182415,0.1690032114624506
DTE,Utilities,163.63613278402778,0.5447672660980772,2.0345627940006006,0.3044955863258886,0.1300024703557312
DUK,Utilities,168.47617162987933,0.3042018981485723,1.598155094104022,0.1724252115339369,0.2383378623188406
DRE,Real Estate,46.96748833591243,0.9251401625152302,0.0,0.3998797458978537,0.7366806653491436
EMN,Materials,174.23842241766494,0.3967641238926704,0.320533931303349,0.6089911726517772,0.10616868412384717
ETN,Industrials,151.11245293417352,0.37699823193689946,0.3476213057796884,0.6346715233057677,0.1321691781949934
EBAY,Consumer Discretionary,113.77013717385782,0.7009660220412427,0.4740290533359387,0.5282814991678066,0.5958446557971014
ECL,Materials,153.97930346222728,1.2905681162341174,1.4862942698776576,2.102120132105231,0.43550827569169953
EIX,Utilities,120.3983413463078,0.39242526956091583,0.36567955543058134,0.40354836741985234,0.17116991930171277
EW,Health Care,338.94099330843443,1.0904987220476554,0.7634626657960834,1.328040990963514,0.6305119812252965
EA,Communication Services,46.13361962557679,9.325162148792131,1.4697408743643392,1.4747858518434602,1.100687582345191
EMR,Industrials,138.0625892688855,0.5977977079306334,0.5588025030859638,1.0235454046376253,0.2513381093544137
ETR,Utilities,107.29783954436938,0.46473950842349243,0.31652098693648395,0.4659149332938295,0.2166707839262187
EOG,Energy,183.45021081531564,0.5071638618895373,0.0,0.8988122728896711,0.7475142045454546
EFX,Industrials,112.32949088060198,0.782440064493079,0.6977507017886675,1.8783342192633126,0.6261785655467721
EQIX,Real Estate,151.2387447969502,0.0,0.0,1.959043892747283,1.3801928936100132
EQR,Real Estate,158.02431894431675,0.37410566238239634,0.4780419977028038,0.48058941938182415,1.0356863471673254
ESS,Real Estate,150.3893016288123,1.5962162991599411,0.0,0.9244926235436617,1.2350234683794465
EL,Consumer Staples,330.6251534979109,0.9555121428375124,0.6104691618093517,1.628867955767404,0.2383378623188406
EVRG,Utilities,168.4355914238094,0.4064060224076806,0.0,0.3228386939358819,0.1863368741765481
RE,Financials,108.46370516047341,0.27093734827178706,0.37220059002673705,0.3375131800238765,0.22750432312252963
EXC,Utilities,95.94450215953344,0.7351947617695289,0.50061480976642,0.8768005437576791,0.33367300724637683
EXPE,Consumer Discretionary,84.67099335579015,1.2197001621487924,0.0,0.3631935306778671,0.6066781949934124
EXPD,Industrials,119.44260585837657,1.5566845152483992,1.9553071427550148,2.48732539191509,0.35534008563899866
EXR,Real Estate,191.69717669958604,2.092774072682967,0.0,0.3815366382878604,0.6521790596179182
XOM,Energy,139.2236926288194,0.3461441566888667,0.4208575404749763,0.8768005437576791,0.1646697957839262
FFIV,Information Technology,322.53077594480726,2.0325122069641535,1.0483817158435047,1.705909007729376,1.5773633069828723
FAST,Industrials,301.59436476068856,0.9318894914757373,7.881422736523037,1.5334837961954386,0.4615087697628458
FRT,Real Estate,143.7207586500285,1.363846544948195,2.1955821867210625,1.4050820429254858,1.4755280385375493
FDX,Industrials,83.50456989958003,0.7814758746415781,1.4045305284027814,0.9244926235436617,0.20367053689064557
FIS,Information Technology,141.13805928855047,0.6508281497631896,0.927993384837552,0.4108856104638497,0.1863368741765481
FITB,Financials,39.91355676890581,0.6214203592924085,0.7755014988966786,0.5612990928657946,0.41817461297760206
FE,Utilities,103.62158248166678,0.4025492630016765,0.6676536190371793,0.41455423198584823,0.19717041337285904
FISV,Information Technology,126.38163762202505,0.9950439267490543,1.2068930183346758,1.3573899631395032,0.4506752305665349
FLIR,Information Technology,179.19670433075285,1.0008290658580605,1.5309382759590318,1.6838972785973838,0.8406826416337285
FLS,Industrials,235.12700416420535,1.0056500151155654,1.3082198635980191,0.8291084639716965,0.16683650362318841
FMC,Materials,264.54033260720655,0.7781012101613245,0.0,0.9171553804996644,0.24267127799736496
F,Consumer Discretionary,161.53796981291705,0.0,0.17255660777519885,-1.0198767831156268,0.013000247035573122
BEN,Financials,108.03125881141422,0.665290997535705,0.5477669060770848,0.9575102172416495,0.7821815299736495
FCX,Materials,163.55150641114608,0.3013093285940692,0.2844174320015632,1.2253195883475516,0.34233983860342554
GPS,Consumer Discretionary,111.95584702113945,0.6840926996399748,0.5462620519395104,0.8657946791916831,0.17550333498023715
GRMN,Consumer Discretionary,94.82131367520343,0.6942166930807355,1.3754366817430097,1.7169148722953715,0.9013504611330698
IT,Information Technology,198.163548680287,1.8705283119119818,1.354870341862826,28.706963409639496,0.4788424324769433
GD,Industrials,112.43185379509146,0.5683899174598522,0.611472397901068,0.814433977883702,0.19717041337285904
GE,Industrials,65.90595953623112,0.5630868732765966,0.5422491075726453,0.7887536272297113,0.34667325428194995
GIS,Consumer Staples,186.13290910090998,0.5486240255040813,0.3451132155503977,0.8070967348397047,0.23183773880105402
GPC,Consumer Discretionary,175.5856937711038,0.5259655639938073,0.8382037546289457,0.7410615474437288,0.10833539196310935
GILD,Health Care,142.20441935959985,0.0,1.130145457318381,5.088378051012137,1.8287014163372857
GL,Financials,121.71274202603361,0.34710834654036776,0.217200613856573,0.38520525980985904,0.2383378623188406
GPN,Information Technology,109.96880105473994,0.0,1.855986769675104,1.5261465531514415,1.066020256916996
GS,Financials,54.975248445484546,0.0,0.0,0.686032224613749,0.44634181488801056
