code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MSI,Information Technology,202.73160060834607,0.0,0.0,-1.3056789530555875,0.10378301000551722
VRSN,Information Technology,213.67395345148302,0.8843585761321985,0.5441058159088235,-1.30977295593144,2.6156812072885067
PLD,Real Estate,116.65406563413707,0.0,0.0,-1.3317925321166992,1.4659350163279306
DUK,Utilities,111.74382272171692,0.6638797651040111,0.0,-1.3317925321166992,0.525401488152931
JPM,Financials,94.86293756799246,1.416050445260218,0.1057155898559146,-1.357906111177811,0.5189150500275861
COO,Health Care,371.0018735383259,0.9635595056177143,0.0,-1.357906111177811,0.46702354502482746
VIAC,Communication Services,315.7220004586601,0.0,0.1829692901352368,-1.3840196902389228,0.20756602001103444
AES,Utilities,92.92478132547116,0.2665706473691298,0.0,-1.3840196902389228,0.16216095313362064
XRX,Information Technology,58.936512614692404,1.2700308549815866,0.30291582477944756,-1.3840196902389228,0.12972876250689652
PM,Consumer Staples,80.95360883296792,0.4922225673520945,0.5422033480210304,-1.417777793920551,0.38158940305829836
ED,Utilities,116.85220092332442,0.42532450424182805,0.0,-1.4362468483611464,0.28540327751517236
DISH,Communication Services,187.1525690259272,0.7225220218621834,0.34422626663533257,-1.4620286598301204,0.32489699823425544
PNW,Utilities,124.19972730561759,0.6817077383357044,0.0,-1.4623604274222581,0.38918628752068957
LVS,Consumer Discretionary,534.9662711144653,0.0,0.0,-1.4884740064833695,0.21405245813637927
HFC,Energy,387.5701830685994,0.3769342911843746,0.0,-1.4884740064833695,0.05837794312810343
AMD,Information Technology,1010.8791152914764,0.0,0.0,-1.5137427950809856,0.17878311197838886
PNC,Financials,81.27591096720896,1.2479581262185375,0.1152028863814454,-1.5145875855444813,0.9340470900496549
AMP,Financials,184.6054745344385,0.0,0.13892112769527237,-1.540701164605593,0.37621341126999985
TSN,Consumer Staples,146.95806313230335,0.0,0.0,-1.540701164605593,0.06486438125344826
AEE,Utilities,73.24252327848248,0.6027552854524909,0.0,-1.5668147436667048,0.35026765876862065
DTE,Utilities,130.11811257502242,0.5620056323514775,1.1615161603399848,-1.5668147436667048,0.2529710868884482
MAR,Consumer Discretionary,120.54608354471559,1.117763558427036,0.657112408443733,-1.5840709571736264,0.512047318633785
EXR,Real Estate,258.30945811335016,0.9864811854870343,0.0,-1.5929283227278166,1.2843147488182756
NOV,Energy,185.71594151366463,0.32514827370183663,0.2751315992403931,-1.5929283227278166,0.3632405350193103
PNR,Industrials,144.1617285448472,0.461829401811486,0.5407759019552555,-1.5929283227278166,0.23999821063775856
CMS,Utilities,179.88670798866548,0.45418884185504593,0.0,-1.5929283227278166,0.16216095313362064
LYV,Communication Services,102.7219496410976,0.0,0.0,-1.5929283227278166,0.07135081937879309
PEAK,Real Estate,129.6303730393471,0.6239790631092688,0.5163799966038906,-1.6190419017889284,1.757824731968448
IVZ,Financials,126.20044367747678,0.6706713739541801,0.58482406439522,-1.6190419017889284,0.7524268225399997
EBAY,Consumer Discretionary,231.58482342452191,0.33278883365827666,0.20465453933645006,-1.6190419017889284,0.5318879262782757
IPG,Communication Services,184.39617127532918,0.5085217126563972,0.14163178384542402,-1.6190419017889284,0.13621520063224135
VZ,"Communication Services
",108.13101155319566,0.6613329117851977,0.3279893941683504,-1.6451554808500402,0.3308083443925861
PRU,Financials,123.03058290894393,0.0,0.05489078704057104,-1.6451554808500402,0.2010795818856896
TFC,Financials,76.57361113616969,0.5772867522643574,0.1348551434700449,-1.671269059911152,0.6356709362837929
CCL,Consumer Discretionary,124.84360229987968,0.4567356951738593,22.757991372635768,-1.671269059911152,0.5513472406543102
NRG,Utilities,62.954038187286145,0.38202799782200125,0.6302275549102602,-1.671269059911152,0.4929692975262068
KIM,Real Estate,82.15249434617624,1.0985427315148213,2.0228271520506738,-1.7234962180333755,2.1405245813637923
SIVB,Financials,135.13955401918912,0.96016370119263,0.5102810202660493,-1.7234962180333755,0.9794521569270687
MTB,Financials,127.10479503567002,0.6842545916545179,0.19448957877338136,-1.7234962180333755,0.6875624412865515
LNT,Utilities,114.9999835700464,0.6002084321336776,0.0,-1.7234962180333755,0.3567540968939655
EIX,Utilities,102.18202293559055,0.49663639716860164,0.0,-1.7234962180333755,0.3243219062672413
L,Financials,94.01912885528877,0.27506015843184095,0.0,-1.7496097970944873,0.7264810700386206
IQV,Health Care,162.0744399442989,0.8460441904288583,0.8389883385167524,-1.7795082830586844,0.4631256002929775
PBCT,Financials,51.44211617511155,2.0298420950942333,1.2902723274721883,-1.8018369552167106,1.8032297988458614
EVRG,Utilities,112.18098768157034,0.6986867604611268,0.0,-1.8018369552167106,0.5124286119022413
CINF,Financials,105.92628929259223,0.5900210188584242,0.4486135928500991,-1.8279505342778224,0.5059421737768964
DHI,Consumer Discretionary,187.93404722121113,0.0,0.06166742741595018,-1.8279505342778224,0.21405245813637927
COP,Energy,108.69197150603438,0.0,0.5143470044912768,-1.8279505342778224,0.10378301000551722
HOLX,Health Care,96.96097324994147,12.328467965269116,0.6268392347225705,-1.8540641133389342,1.2518825581915514
FIS,Information Technology,142.2915225733646,1.0569441273075368,0.5312886054297247,-1.8540641133389342,0.5189150500275861
WDC,Information Technology,238.13231084048817,0.24704477192489416,0.2073651954866017,-1.8540641133389342,0.16864739125896547
ATO,Utilities,112.73154713995943,0.6723692761667223,0.0,-1.8540641133389342,0.12972876250689652
STX,Information Technology,478.06456453156534,3.2531806392309086,0.23243876487550452,-1.8540641133389342,0.0778372575041379
WHR,Consumer Discretionary,175.31675010995468,0.461829401811486,0.0,-1.8540641133389342,0.0778372575041379
WELL,Real Estate,117.16623215002622,0.6562392051475711,0.0,-1.8801776924000457,2.6270074407646544
VNO,Real Estate,95.94605573553349,1.184286793248204,27.390502733244947,-1.8801776924000457,1.148099548186034
RE,Financials,100.249123837129,0.0,0.37068222853323896,-1.8801776924000457,0.6681031269105171
KSU,Industrials,280.4664648404902,0.7776392133443404,0.0,-1.8801776924000457,0.5902658694063792
UNM,Financials,76.16317678177472,0.7360406091370558,0.2419260614010353,-1.8801776924000457,0.3113490300165516
MET,Financials,65.04323070619031,0.4490951352174193,0.10300493370576294,-1.8801776924000457,0.2010795818856896
AZO,Consumer Discretionary,115.02461515293967,0.6920047213766539,0.7990365128730974,-1.8960849335866135,0.6588124736562074
AIZ,Financials,79.62325285474286,0.5229538814630063,0.1978778989610709,-1.9062912714611575,0.20756602001103444
CAG,Consumer Staples,148.98477097638306,0.29034127834472095,0.0,-1.958518429583381,0.20756602001103444
ARE,Real Estate,82.22038282893482,1.1375944824032926,0.0,-1.9846320086444929,1.8745806182246547
ISRG,Health Care,244.56183883581608,2.109643499083718,1.9936875984365432,-10.262636571016918,3.7621341126999988
SCHW,Financials,59.943615169029584,1.118068606959057,0.0,-10.288750150078029,2.0172822569822406
FTI,Energy,227.5987854032435,0.6783119339106201,2.201730457960683,-10.419318045383589,0.4151320400220689
MAR,Consumer Discretionary,134.94104372281916,1.3871861076470002,1.2353815404316173,-10.497658782566923,0.298376153765862
LH,Health Care,85.17072522815815,1.3209679213578533,0.7813466352812148,-10.784908152239153,1.044316538180517
BKNG,Consumer Discretionary,533.4792140945973,1.5671637421764764,0.8172628292707244,-11.281066154400277,1.2453961200662065
EXPD,Industrials,78.88098568630681,1.7598756433000193,1.2062419868174872,-11.35940689158361,0.7199946319132757
URI,Industrials,479.35655430829235,0.0,0.0760721031238304,-11.381105306848003,0.11281145772022759
LLY,Health Care,95.7673242783325,0.0,0.3069818090046751,-11.62054268219473,0.9210742137989653
TJX,Consumer Discretionary,208.1552100093539,0.9296014613668697,0.7440751132166297,-11.698883419378065,0.3567540968939655
FLIR,Information Technology,47.07994531847901,1.7649693499376458,1.5525283099993612,-11.724996998439176,2.6270074407646544
MTD,Health Care,181.63411514481842,0.9864811854870343,0.9121357945260324,-11.751110577500286,0.7783725750413791
ECL,Materials,136.87351524237957,1.4449147828734359,1.3024702801478707,-11.907792051866956,0.8108047656681032
PEP,Consumer Staples,89.50353234174223,1.0178923764190657,0.8958718576251224,-12.37783647496697,0.92756065192431
IDXX,Health Care,162.89468432491213,1.6376266839969786,2.853643262072156,-12.743426581822533,1.427016387575862
CHTR,Communication Services,167.59925934853626,0.0,0.9913190454356992,-122.73656934681101,0.6065855584981049
CDNS,Information Technology,233.77589517112605,0.0,0.0,-13.187357425861432,0.5837794312810344
NFLX,Communication Services,196.2263990555566,1.8940099180908552,0.5299332773546488,-13.239584583983657,0.9016148994229307
PAYX,Information Technology,86.51461597463532,0.9813874788494078,0.7311994965034092,-13.31792532116699,2.0237686951075857
HBI,Consumer Discretionary,178.1523935203493,0.6647287162102822,4.376354354419849,-13.840196902389227,0.1556745150082758
WAT,Health Care,150.5460457536868,0.9695021633616121,0.7149355596024994,-14.179673430183678,1.524312959456034
JBHT,Industrials,152.0085868455387,1.2615413439188752,0.6817300217631416,-14.336354904550351,0.5124286119022413
UPS,Industrials,95.91034769760947,1.1070322425775325,0.44590293669994746,-14.649717853283692,0.48648285940086194
MO,Consumer Staples,169.89799886975027,0.2776070117506543,0.2114311797118292,-14.701945011405915,0.5383743644036205
IBM,Information Technology,154.95273418723292,0.5458755613323263,0.3618725960452461,-14.832512906711473,0.5059421737768964
MCO,Financials,157.13205716364368,0.8224675058455313,0.4827437660317302,-15.307449786489244,1.7750608974997175
IT,Information Technology,107.48365397651337,1.7563609213523967,0.7155051445901826,-15.469244759151884,1.1397423388622288
VRSN,Information Technology,151.2960643033094,0.0,0.5177353246789663,-15.668147436667049,2.153497457614482
PM,Consumer Staples,145.1344455872295,0.6129426987277442,0.5068927000783597,-16.320986913194844,0.525401488152931
CHRW,Industrials,78.67696886217792,1.719974941305277,1.1621938243775225,-16.947712810661525,0.5513472406543102
VRSN,Information Technology,124.82912354834912,1.0225757627099499,0.6683161810567584,-169.03207549355827,3.329516120994668
ROL,Industrials,123.06382490007219,1.832885438439335,1.3621047154512074,-17.287189338455978,0.966479280676379
MNST,Consumer Staples,199.51383340381958,2.635993184971809,1.1486405436267644,-18.122823868411555,2.05620088573431
DISH,Communication Services,126.92008295415003,0.340731288921085,0.23914306474577166,-19.403477200824312,0.463980463980464
TRV,Financials,112.50045694264237,0.5934168232835086,0.43912629632456834,-2.0107455877056046,0.5383743644036205
AEP,Utilities,99.25823605689425,0.49918325048741496,0.0,-2.0107455877056046,0.3632405350193103
XEL,Utilities,108.73641222823709,0.6944420049297712,0.0,-2.0107455877056046,0.3048625918912068
SBAC,Real Estate,145.52222257689635,0.0,0.7182827266732189,-2.103334644614341,2.6083179015418514
HPQ,Information Technology,24.135796438227818,0.3438251980398011,0.18974593051061592,-2.1151999039500518,0.18810670563499993
CAH,Health Care,115.31949084267355,0.4482461841111482,0.35306296355725325,-2.1151999039500518,0.04540506687741379
INCY,Health Care,319.8249640791172,0.0,0.0,-2.120463239715224,3.835072875494071
MAR,Consumer Discretionary,149.4701952548867,1.012768120361899,0.9268878642074311,-2.1629031884326633,0.4327004534808392
BKR,Energy,84.88267332748677,0.2920391805572632,0.7169685517151131,-2.167427062072275,0.3113490300165516
UDR,Real Estate,131.21460692791504,0.13837903032219157,0.0,-2.193540641133387,1.3037740631943098
GLW,Information Technology,89.46124189746273,0.1884671455921873,3.4750611844944235,-2.193540641133387,1.2713418725675858
MXIM,Information Technology,191.50490217729865,1.3362490412707333,0.4526795770753266,-2.193540641133387,0.8302640800441378
EXPE,Consumer Discretionary,261.06943161920833,0.0,0.37407054872092854,-2.193540641133387,0.44756423064879297
DOV,Industrials,139.1454003711121,0.4635273040240282,0.2581899983019453,-2.193540641133387,0.27891683938982753
SWKS,Information Technology,232.00827609828707,0.6265259164280821,0.3828801812089215,-2.2196542201944984,0.6226980600331032
NOC,Industrials,119.71430042634485,0.0,0.2764869273154689,-2.2196542201944984,0.21405245813637927
ANTM,Health Care,94.6743874219996,0.6443538896597755,0.5814357442075303,-2.2196542201944984,0.2010795818856896
O,Real Estate,138.54875600566038,1.0144965719939811,1.6853504613567925,-2.2457677992556104,2.568629497636551
SRE,Utilities,120.75220370101505,0.5611566812452063,0.35035230740710155,-2.2457677992556104,0.44756423064879297
T,Communication Services,94.95383164274487,0.5577608768201219,0.4093090786729001,-2.2457677992556104,0.4410777925234482
MDLZ,Consumer Staples,105.74711674310339,0.5798336055831709,0.4852074508771465,-2.2457677992556104,0.31783546814189645
WY,Real Estate,165.98250017474498,0.0,0.02507356938890282,-2.2457677992556104,0.2529710868884482
AZO,Consumer Discretionary,102.85494174479486,0.6558635995349985,0.5843233277823594,-2.259354817859124,0.6483398565660778
ETN,Industrials,157.16635119143453,0.4389077219421659,0.7467857693667813,-2.271881378316722,0.25945752501379304
LEG,Consumer Discretionary,140.04758533329894,1.3048378503387021,0.14705309614572734,-2.271881378316722,0.2529710868884482
ATVI,Communication Services,81.3337672800857,21.913974906176264,1.4908608825834109,-2.297994957377834,1.4594485782025859
