code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,111.25579581667442,17.03,16.48,6.86,2.73
ABT,Health Care,140.21559303923644,13.89,32.92,2.8,3.0
ABBV,Health Care,142.0484891447262,15.04,10.97,19.15,3.36
ABMD,Health Care,293.5471422662589,31.79,65.06,11.09,13.2
ACN,Information Technology,132.56054364467937,20.63,18.87,9.92,2.01
ATVI,Communication Services,100.00955624475058,31.19,24.09,3.41,5.9
ADBE,Information Technology,223.65816239033643,73.76,34.55,6.5,9.66
AMD,Information Technology,524.4238057112975,0.0,0.0,-5.52,0.56
AAP,Consumer Discretionary,85.76096293945061,23.17,23.35,4.42,1.12
AES,Utilities,139.23779408990856,18.3,0.0,0.85,0.49
AFL,Financials,133.05814570687826,9.01,3.38,1.27,1.1
A,Health Care,144.0360738486806,30.24,28.3,2.87,2.99
APD,Materials,116.24912734341841,17.78,21.73,3.09,3.28
AKAM,Information Technology,94.6233362115541,29.57,27.25,2.99,4.32
ALK,Industrials,64.82556417738891,11.35,11.95,3.87,1.73
ALB,Materials,116.91205121216544,17.31,43.36,1.71,2.03
ARE,Real Estate,113.87292172502353,47.7,0.0,1.33,6.63
ALXN,Health Care,41.61487710966691,250.99,105.9,5.2,15.54
ALGN,Health Care,259.307878059673,37.2,29.09,6.17,6.34
ALLE,Industrials,101.10176618700571,39.52,27.41,203.07,2.93
LNT,Utilities,121.48547480643184,15.81,0.0,1.54,1.84
ALL,Financials,114.10280613333671,11.24,6.96,1.08,0.65
GOOGL,Communication Services,109.508312129869,33.94,34.78,4.44,7.72
GOOG,Communication Services,111.26427079055934,33.11,33.93,4.33,7.53
MO,Consumer Staples,78.38842966367235,16.45,15.4,30.07,3.4
AMZN,Consumer Discretionary,181.18316220834325,545.07,43.27,23.79,3.0
AEE,Utilities,135.42780347187195,14.59,148.5,1.29,1.51
AAL,Industrials,63.66290853271593,3.58,209.14,4.49,0.69
AEP,Utilities,116.29140831169605,11.63,101.53,1.34,1.45
AXP,Financials,117.38534397371836,12.7,6.84,2.99,1.87
AIG,Financials,55.57415971271406,38.15,25.13,0.72,1.25
AMT,Real Estate,141.4744648709275,62.34,25.86,5.55,7.77
AWK,Utilities,131.72311586036318,20.59,243.76,1.91,3.09
AMP,Financials,86.75942187605398,10.98,6.71,1.9,1.42
ABC,Health Care,61.587078861801146,59.87,5.91,15.01,0.15
AME,Industrials,105.1340436752448,21.12,20.72,3.74,3.15
AMGN,Health Care,106.1312814996761,15.57,11.49,3.79,5.0
APH,Information Technology,130.04947595501454,20.65,18.16,4.67,2.83
ADI,Information Technology,121.82665781468785,24.31,22.48,3.29,4.93
ANSS,Information Technology,125.99248532847069,33.51,23.54,3.72,9.0
