code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,118.9853351319989,18.32,17.24,6.63,2.87
ABT,Health Care,104.56522795484544,26.72,23.4,2.77,3.0
ABBV,Health Care,126.74445953502295,46.04,27.51,45.84,4.05
ABMD,Health Care,379.1893676848126,86.5,50.14,7.99,7.45
ACN,Information Technology,140.34776322689223,16.58,13.78,8.4,1.64
ATVI,Communication Services,247.9972156962517,16.92,11.44,1.92,3.16
ADBE,Information Technology,189.66508793683275,150.37,32.89,5.41,9.02
AMD,Information Technology,296.492715693312,0.0,0.0,11.08,0.37
AAP,Consumer Discretionary,48.44842998867542,23.35,23.89,5.72,1.17
AES,Utilities,67.94352808598344,10.34,0.0,1.05,0.5
AFL,Financials,118.95539531699539,8.07,3.64,1.27,1.05
A,Health Care,135.17660467798336,25.64,23.59,2.38,2.65
APD,Materials,101.85632391699093,24.46,33.17,3.32,2.4
AKAM,Information Technology,79.55142946452683,34.22,33.61,3.81,5.81
ALK,Industrials,98.78805952394099,12.34,22.25,3.38,1.4
ALB,Materials,172.27007871859766,32.32,11.24,2.85,1.76
ARE,Real Estate,124.45548459056153,73.56,0.0,1.36,7.27
ALXN,Health Care,49.77197699787651,56.76,74.31,11.15,16.7
ALGN,Health Care,306.03224723782205,31.59,22.68,5.96,6.05
ALLE,Industrials,112.90110237676365,29.01,24.91,271.96,2.41
LNT,Utilities,109.14316284599307,15.81,114.72,1.66,1.8
ALL,Financials,121.20212654346479,10.0,9.35,1.18,0.79
GOOGL,Communication Services,152.86537851463146,25.23,32.64,3.48,5.85
GOOG,Communication Services,153.0784390528271,25.1,32.37,3.45,5.81
MO,Consumer Staples,124.98372359299682,13.93,15.74,23.46,2.89
AMZN,Consumer Discretionary,290.1813591007641,0.0,73.57,13.44,1.62
AEE,Utilities,109.55295082592083,16.06,0.0,1.37,1.56
AAL,Industrials,76.8557898736901,12.96,0.0,17.53,0.88
AEP,Utilities,103.91106303667661,14.59,58.61,1.42,1.46
AXP,Financials,86.29866195006073,15.19,9.04,4.17,2.48
AIG,Financials,86.70102806310301,9.34,13.96,0.62,1.09
AMT,Real Estate,117.91558742515103,43.74,30.32,8.6,8.57
AWK,Utilities,141.03317981037262,19.98,54.77,1.72,2.82
AMP,Financials,106.57121524052991,13.64,9.67,2.23,1.81
ABC,Health Care,82.1234871818787,1015.97,6.05,10.08,0.15
AME,Industrials,108.17335854859506,21.3,19.05,3.76,3.1
AMGN,Health Care,90.49114848902937,20.27,12.7,4.01,5.21
APH,Information Technology,129.22549279312307,22.92,24.01,5.35,3.05
ADI,Information Technology,153.04740462896913,21.71,19.71,2.81,4.78
ANSS,Information Technology,138.60383761684977,30.26,21.5,3.36,8.26
ANTM,Health Care,145.0322861215121,12.86,12.04,1.28,0.45
AON,Financials,112.75765945581728,18.99,17.07,3.74,2.22
AOS,Industrials,172.99012229429738,22.51,26.36,3.34,1.99
APA,Energy,55.015286961039344,0.0,0.0,0.73,1.85
AAPL,Information Technology,124.71508961869047,13.53,9.94,4.74,3.03
AMAT,Information Technology,206.49349632603813,22.51,15.82,3.11,2.71
APTV,Consumer Discretionary,111.8880218107512,12.74,12.36,5.52,1.11
ADM,Consumer Staples,64.68617341993776,12.54,6.97,1.4,0.35
AJG,Financials,113.40840175051157,20.75,17.59,2.02,1.33
AIZ,Financials,121.08893027406185,9.3,14.08,0.8,0.42
T,Communication Services,104.0533532176217,19.74,12.09,1.35,0.94
ATO,Utilities,127.72223502113171,15.95,0.0,1.59,0.96
ADSK,Information Technology,167.23737173633708,108.57,23.62,5.77,5.47
ADP,Information Technology,116.06689992165376,24.41,19.4,6.32,3.31
AZO,Consumer Discretionary,91.54345123289829,17.7,21.0,-11.06,2.02
AVB,Real Estate,91.97591051519791,25.81,0.0,1.96,10.44
AVY,Materials,182.0219042278834,17.75,24.07,4.0,0.71
BKR,Energy,64.54661317523454,8.67,9.33,0.79,0.61
BLL,Materials,87.5709345260666,19.66,14.88,7.17,1.08
BAC,Financials,132.67183776159877,42.16,5.51,0.69,1.77
BK,Financials,107.69285336921635,13.21,9.34,1.03,2.51
BAX,Health Care,131.2039183170532,8.06,8.77,2.44,1.49
BDX,Health Care,124.34075727386254,21.88,24.51,4.86,2.97
BRK.B,Financials,101.66098421657756,18.63,22.01,0.76,1.9
BBY,Consumer Discretionary,140.71392781580715,9.82,9.89,2.15,0.25
BIO,Health Care,152.44976824557367,39.53,23.03,1.6,1.61
BIIB,Health Care,78.40779618227882,25.25,27.96,6.79,7.65
BLK,Financials,119.11945807525638,16.04,17.5,1.85,4.77
BA,Industrials,190.42766067466582,15.36,12.58,9.14,0.93
BKNG,Consumer Discretionary,117.3632499180003,24.93,21.72,6.91,7.16
BWA,Consumer Discretionary,74.41332060040106,17.54,48.09,3.08,1.38
BXP,Real Estate,83.87101678175367,38.23,32.01,2.09,6.89
BSX,Health Care,144.07639165141572,69.74,17.37,2.72,2.41
BMY,Health Care,85.56543478536975,41.62,31.81,5.51,5.25
AVGO,Information Technology,246.11822549632598,73.89,25.5,5.74,4.44
BR,Information Technology,160.32647120494957,19.89,15.23,5.07,1.96
BF.B,Consumer Staples,98.78121156232908,27.12,45.9,8.59,5.93
CHRW,Industrials,98.36670634423557,21.32,19.54,9.1,0.71
COG,Energy,75.37302067302613,115.82,0.0,5.36,5.35
CDNS,Information Technology,169.7652792894669,36.48,21.01,4.15,3.67
CPB,Consumer Staples,89.0119830493988,13.41,16.36,7.26,1.41
COF,Financials,98.74986371984762,9.72,4.79,0.91,1.77
CAH,Health Care,62.4335021122862,21.09,10.04,3.68,0.25
KMX,Consumer Discretionary,93.13050966855351,22.79,0.0,3.78,0.92
CCL,Consumer Discretionary,123.47342443033614,23.69,32.97,1.21,1.84
CAT,Industrials,147.55411115533042,12.87,8.51,2.72,0.87
CBOE,Financials,157.36395161515958,27.36,24.3,20.34,8.4
CBRE,Real Estate,97.37776054283991,23.62,23.33,4.96,1.26
CDW,Information Technology,156.74910222108625,23.2,14.98,6.06,0.47
CE,Materials,145.58747926050683,13.28,29.14,2.63,1.22
CNC,Health Care,149.62444912051782,23.08,5.58,3.53,0.38
CNP,Utilities,106.98279777968509,12.85,315.06,1.72,0.85
CERN,Health Care,80.25844723240695,42.32,56.64,6.09,6.54
CF,Materials,66.70185283126375,8.46,0.0,2.37,2.44
SCHW,Financials,134.34508751815773,29.28,18.97,3.12,6.1
CHTR,Communication Services,155.2718105509706,0.0,118.31,115.57,1.78
CVX,Energy,97.5348293349258,8.42,0.0,1.03,0.77
CMG,Consumer Discretionary,32.515864152328305,48.44,50.22,10.55,5.25
CB,Financials,104.63962343262172,11.97,7.58,1.12,1.78
CHD,Consumer Staples,102.15868583439294,24.04,21.18,4.59,3.02
CI,Health Care,152.10356732216854,13.14,16.38,2.47,0.79
CINF,Financials,123.32608203025768,13.47,8.24,1.07,1.44
CTAS,Industrials,171.696280653929,18.71,16.67,3.63,1.95
CSCO,Information Technology,118.75647085527108,13.64,9.51,1.81,2.22
C,Financials,108.7690730200514,19.85,3.35,0.69,1.61
CTXS,Information Technology,132.8151744035209,33.53,12.49,3.67,2.73
CLX,Consumer Staples,118.73120538763627,22.46,16.77,41.46,2.11
CME,Financials,146.94829652690976,20.98,20.39,1.13,7.59
CMS,Utilities,114.95184196711425,16.62,0.0,2.15,1.1
KO,Consumer Staples,92.25786789566823,21.82,18.31,4.96,3.36
CTSH,Information Technology,104.5351405784135,21.39,24.44,3.96,3.0
CL,Consumer Staples,89.74540708996018,25.36,21.57,39.18,3.21
CMCSA,Communication Services,111.84046910515602,16.2,14.32,2.48,1.98
CMA,Financials,150.3645031623353,12.46,12.76,0.95,2.8
CAG,Consumer Staples,108.21806725767883,26.68,8.97,1.85,0.76
COP,Energy,67.42003502750602,10.39,65.73,1.35,1.29
ED,Utilities,110.79102865844142,14.09,50.57,1.12,1.19
STZ,Consumer Staples,178.72165272576882,22.98,74.44,3.08,3.36
COO,Health Care,113.00467267102118,29.64,36.96,3.04,4.66
CPRT,Industrials,167.14095134210106,23.06,24.05,4.07,3.74
GLW,Information Technology,115.33485056717785,11.37,7.73,1.16,2.79
COST,Consumer Staples,111.13582365788166,25.07,24.31,4.23,0.47
CCI,Real Estate,122.29858956457036,60.49,24.91,3.12,5.92
CSX,Industrials,124.58453948109995,16.98,34.34,2.91,2.59
CMI,Industrials,103.20909991199,13.3,14.43,2.69,1.14
CVS,Health Care,61.368300597509965,20.79,16.01,2.47,0.69
DHI,Consumer Discretionary,160.6995919206559,15.26,0.0,1.63,1.0
DHR,Health Care,112.11995339815087,17.3,13.68,1.89,2.28
DRI,Consumer Discretionary,140.46297635461184,40.31,28.23,2.54,0.88
DVA,Health Care,73.45895151317325,22.68,19.87,3.05,1.28
DE,Industrials,129.38018368849296,8.66,7.66,2.85,0.76
DAL,Industrials,91.83852315477836,59.05,13.54,4.15,0.92
XRAY,Health Care,96.69570210396891,22.94,15.99,3.1,2.53
DVN,Energy,54.31450012416826,13.88,0.0,0.84,1.06
DXCM,Health Care,80.2806862283255,0.0,559.45,30.35,15.95
FANG,Energy,162.6175157891724,16.13,0.0,1.64,6.03
DLR,Real Estate,149.43682893257468,53.89,10.54,1.83,4.35
DFS,Financials,96.18827125637456,11.64,7.17,2.3,2.76
DISCA,Communication Services,50.026835342394314,13.56,19.76,2.7,3.8
DISCK,Communication Services,48.3465475943372,20.25,19.34,2.64,3.72
DISH,Communication Services,50.447262032188554,35.91,24.52,16.73,2.3
DG,Consumer Discretionary,102.51521662740156,17.64,15.46,3.34,0.99
DLTR,Consumer Discretionary,116.01321816885068,20.74,25.34,7.86,1.52
D,Utilities,90.90466894275774,26.74,0.0,2.93,2.81
DPZ,Consumer Discretionary,159.53938400127575,31.04,38.47,-4.04,2.54
DOV,Industrials,116.37372422176864,11.06,10.76,2.24,1.11
DTE,Utilities,107.82337439419976,13.85,0.0,1.5,1.02
DUK,Utilities,88.09110091718414,24.0,37.55,1.1,2.0
DRE,Real Estate,118.56081997643,26.49,16.98,1.93,5.22
EMN,Materials,101.28807833198528,12.92,11.33,2.65,1.02
ETN,Industrials,99.30956808868147,14.68,21.18,1.64,1.17
EBAY,Consumer Discretionary,131.63802948653597,0.0,5.26,1.32,2.11
ECL,Materials,102.45853032610599,24.88,28.96,3.97,2.09
EIX,Utilities,81.03831562414699,10.86,0.0,1.34,1.31
EW,Health Care,136.27725452454195,16.94,14.66,3.13,5.93
EA,Communication Services,172.08969306810357,17.78,14.19,5.42,3.38
EMR,Industrials,96.5138506251504,16.18,12.06,3.65,2.0
ENPH,Information Technology,12.987243655407546,0.0,55.86,13.32,1.84
ETR,Utilities,82.17897689193998,13.01,6.88,1.2,0.98
EOG,Energy,92.35458864365694,16.02,48.1,2.64,2.59
EFX,Industrials,116.22746660793607,25.33,17.54,4.02,3.83
EQIX,Real Estate,170.94984191055258,0.0,812.08,4.79,4.19
EQR,Real Estate,87.39782907507069,29.47,29.4,1.73,7.36
ESS,Real Estate,97.63526298186073,81.59,0.0,1.81,9.89
EL,Consumer Staples,133.85971530292667,24.45,21.87,7.06,2.54
EVRG,Utilities,98.58889750769518,16.14,0.0,1.51,1.92
RE,Financials,107.0683491542608,5.73,6.45,0.89,1.2
EXC,Utilities,91.56518488364762,16.01,0.0,1.07,0.94
EXPE,Consumer Discretionary,110.81614858092676,27.04,10.4,5.44,1.86
EXPD,Industrials,116.82450214440397,21.37,22.59,4.2,1.23
EXR,Real Estate,127.83187540730223,31.02,0.0,2.89,8.9
XOM,Energy,77.4960732917973,9.12,24.41,1.61,0.72
FFIV,Information Technology,77.4500220463401,29.45,17.82,6.99,5.5
FB,Communication Services,174.16965981986024,70.93,37.82,6.0,16.5
FAST,Industrials,96.26885606791579,23.84,37.49,6.15,3.17
FRT,Real Estate,83.18879703279967,45.96,0.0,4.49,10.87
FDX,Industrials,102.31319448909618,21.03,47.05,3.04,1.06
FIS,Information Technology,121.68418562933195,24.5,20.98,2.45,2.6
FITB,Financials,123.62307411398305,10.09,7.81,0.89,2.19
FE,Utilities,68.91078220915709,42.8,0.0,1.02,0.84
FRC,Financials,131.3563491646881,16.16,14.7,1.44,3.86
FISV,Information Technology,142.2759057261374,23.82,17.67,5.18,3.56
FLT,Information Technology,99.64712680799816,35.16,22.25,5.21,10.69
FLIR,Information Technology,116.22670564920664,21.14,24.01,2.57,2.78
FLS,Industrials,56.667411495202224,14.22,15.94,3.71,1.52
FMC,Materials,132.7091855469752,22.96,36.84,4.48,2.04
F,Consumer Discretionary,72.9328863830238,14.54,6.37,1.83,0.32
FTNT,Information Technology,109.73421693835151,204.4,31.58,7.55,6.72
FBHS,Industrials,120.4878140945044,44.69,50.12,2.94,1.75
BEN,Financials,63.6280407190719,11.46,11.47,2.2,3.17
FCX,Materials,64.45332788286365,0.0,0.0,1.02,1.15
GPS,Consumer Discretionary,58.41432010355596,11.23,10.94,4.69,0.87
GRMN,Consumer Discretionary,99.21647898561658,22.73,18.34,2.4,2.88
IT,Information Technology,112.61673278065234,41.69,24.78,45.73,3.79
GD,Industrials,120.62671783811767,16.18,12.42,3.38,1.34
GE,Industrials,58.64127726757155,14.1,9.18,1.57,1.84
GIS,Consumer Staples,90.80215179372452,17.65,15.92,4.14,1.52
GM,Consumer Discretionary,102.82340880961229,17.04,0.0,1.24,0.3
GPC,Consumer Discretionary,74.69289718262088,19.34,19.91,4.12,0.9
GILD,Health Care,62.351769777609675,10.74,10.65,7.51,5.27
GL,Financials,132.1194258690384,12.57,8.0,1.4,1.9
GPN,Information Technology,179.07264561641875,0.0,29.97,5.62,2.95
GS,Financials,105.4460742926876,10.33,0.0,0.92,2.43
GWW,Industrials,76.36562139853763,19.6,25.92,4.61,1.56
HAL,Energy,100.64109370675942,8.53,26.74,1.82,0.91
HBI,Consumer Discretionary,61.0160359209342,23.74,21.27,6.79,1.8
HIG,Financials,109.84531808404986,21.05,9.55,0.83,0.91
HAS,Consumer Discretionary,137.02145673217728,14.37,17.73,3.95,1.42
HCA,Health Care,92.16448867935684,17.04,14.12,-4.61,0.87
PEAK,Real Estate,59.002888483585906,14.51,19.94,1.22,8.17
HSIC,Health Care,79.04338380940578,25.07,22.87,4.06,1.13
HSY,Consumer Staples,90.37787501023065,23.76,42.38,13.03,2.72
HES,Energy,52.461402963168126,8.85,9.12,0.84,1.91
HLT,Consumer Discretionary,80.77859259695546,36.73,22.77,5.22,2.35
HFC,Energy,118.48462561964385,21.55,28.31,0.97,0.3
HOLX,Health Care,123.11384379128553,148.56,17.2,3.55,2.9
HD,Consumer Discretionary,139.5172715728072,19.24,17.65,11.04,1.42
HON,Industrials,126.56626622957057,16.0,16.93,3.75,1.68
HRL,Consumer Staples,93.85572135043161,21.48,21.64,3.5,1.39
HST,Real Estate,74.05512371497296,19.1,12.05,1.9,2.68
HPQ,Information Technology,111.42816008326118,5.18,2.78,0.92,0.46
HUM,Health Care,135.61313099436998,18.81,19.72,2.14,0.44
HBAN,Financials,114.9310149601057,11.82,8.66,1.11,2.44
HII,Industrials,167.74839821435535,15.02,8.61,3.65,0.73
IEX,Industrials,136.76427658945644,20.78,17.95,3.79,2.7
IDXX,Health Care,162.4279644592898,41.65,41.64,29.87,5.12
ITW,Industrials,144.61236629411678,11.31,25.93,4.62,2.32
ILMN,Health Care,91.154706634639,77.88,69.57,18.12,14.78
INCY,Health Care,99.7588025317738,0.0,0.0,-153.05,25.02
INTC,Information Technology,107.17673199679534,13.14,15.01,2.6,2.79
ICE,Financials,128.57916735412053,23.75,19.21,1.85,7.57
IBM,Information Technology,82.00215062674822,10.33,9.21,10.17,1.35
IP,Materials,93.14990943148777,32.05,10.24,3.35,0.77
IPG,Communication Services,81.04347005943875,14.99,13.04,3.23,0.95
IFF,Materials,122.6387772731846,17.64,19.21,4.73,2.36
INTU,Information Technology,136.70383283105397,29.3,18.23,8.09,5.65
ISRG,Health Care,159.39573510856206,47.27,35.64,5.73,9.37
IVZ,Financials,78.80706023801157,13.39,12.05,1.43,2.52
IPGP,Information Technology,220.09588504581507,19.66,43.05,3.75,5.14
IQV,Health Care,128.06216234746267,21.64,22.05,-10.38,1.42
IRM,Real Estate,90.08180581214444,15.28,32.49,6.19,1.6
JKHY,Information Technology,150.82883112972536,23.02,20.09,5.07,3.97
J,Industrials,114.88509334972245,16.95,13.13,1.25,0.44
JBHT,Industrials,108.39473714573955,25.02,0.0,7.68,1.52
SJM,Consumer Staples,84.06892764910273,16.06,19.13,1.72,1.62
JNJ,Health Care,111.75540827078305,15.68,13.04,3.57,3.45
JCI,Industrials,76.98539738547325,8.98,19.24,3.28,0.55
JPM,Financials,142.30829220751235,9.94,5.45,0.84,1.94
JNPR,Information Technology,102.92555318837076,0.0,15.7,1.66,1.99
KSU,Industrials,69.33389776178532,24.76,0.0,3.07,4.84
K,Consumer Staples,87.30069355344548,31.0,16.03,6.74,1.34
KEY,Financials,119.63282725619473,11.38,8.25,0.94,2.34
KMB,Consumer Staples,88.17180392690759,23.66,19.98,34.96,1.83
KIM,Real Estate,63.39119940484081,21.03,6.54,1.57,7.74
KMI,Energy,36.57909613535948,33.48,0.0,1.96,2.06
KLAC,Information Technology,125.71054519219132,23.68,21.02,16.18,3.47
KR,Consumer Staples,59.56818497719607,15.3,16.67,4.48,0.23
LB,Consumer Discretionary,53.03769880637781,16.5,16.36,-36.28,1.42
LH,Health Care,113.84098506348768,18.2,17.36,3.24,1.55
LRCX,Information Technology,186.16006665422807,17.47,16.04,2.29,2.59
LVS,Consumer Discretionary,107.36301536997344,12.66,9.82,3.93,2.47
LEG,Consumer Discretionary,93.89686256109219,51.3,17.36,4.16,1.32
LDOS,Information Technology,200.5263531466358,0.0,6.5,1.79,0.46
LEN,Consumer Discretionary,103.37007447073661,16.33,0.0,1.79,1.35
LLY,Health Care,101.96319602238822,26.79,19.38,4.31,3.27
LNC,Financials,108.4765498019029,8.78,5.27,0.81,0.99
LIN,Materials,99.07401944446592,19.89,28.17,5.49,2.75
LYV,Communication Services,125.5535373459699,0.0,34.03,3.54,0.79
LKQ,Consumer Discretionary,111.37584980139827,22.68,34.73,3.14,1.28
LMT,Industrials,139.54531429899245,14.64,17.51,15.15,1.33
L,Financials,93.3341968237162,26.2,12.25,0.61,1.09
LOW,Consumer Discretionary,113.26378626716836,20.25,12.41,4.65,0.93
LUMN,Communication Services,41.98261863269432,16.97,5.92,0.87,0.72
LYB,Materials,119.93020409795119,6.57,5.98,3.05,0.6
MTB,Financials,111.82385888734846,14.59,13.92,1.16,3.01
MRO,Energy,48.97186120147818,5.74,4.28,0.82,1.61
MPC,Energy,122.57144448180858,8.22,12.58,1.74,0.21
MKTX,Financials,221.87110160164957,34.77,27.27,7.65,9.89
MAR,Consumer Discretionary,139.60167180282144,28.59,17.27,-9.24,1.57
MMC,Financials,115.87171412487453,19.34,16.15,3.88,2.19
MLM,Materials,158.5753638678922,41.08,39.86,1.61,1.95
MAS,Industrials,157.7065763824033,8.64,14.79,6.32,0.94
MA,Information Technology,138.35690907045125,26.83,31.54,14.0,10.29
MKC,Consumer Staples,112.13920051412194,19.9,23.4,4.72,2.06
MXIM,Information Technology,139.037015903605,32.75,11.49,3.35,3.18
MCD,Consumer Discretionary,154.69198401300187,16.48,18.54,5.96,2.87
MCK,Health Care,59.012491351309414,27.0,13.63,4.99,0.27
MDT,Health Care,96.67042807003449,20.89,16.25,3.06,3.5
MRK,Health Care,83.9147146801302,11.53,20.74,2.75,3.29
MET,Financials,88.53456111145887,7.14,2.7,0.6,0.6
MTD,Health Care,157.73190849762045,26.35,27.08,11.87,3.61
MGM,Consumer Discretionary,121.99826349965844,0.0,37.2,1.3,1.01
MCHP,Information Technology,161.73866351947018,23.26,14.82,3.51,4.23
MU,Information Technology,90.80226807308964,11.63,16.08,3.09,2.55
MSFT,Information Technology,152.9894252681321,16.66,12.66,3.7,3.69
MAA,Real Estate,115.49171742498618,30.68,31.87,1.48,4.52
MHK,Consumer Discretionary,136.75545619514142,21.43,113.54,2.56,1.46
TAP,Consumer Staples,89.71344516153968,23.98,11.83,1.55,2.95
MDLZ,Consumer Staples,95.53202745602631,25.43,28.64,1.93,1.61
MNST,Consumer Staples,134.93342020473622,38.98,33.1,11.99,7.65
MCO,Financials,123.56512222155351,19.42,20.32,425.69,5.78
MS,Financials,110.45892026803243,11.24,704.67,0.91,1.93
MOS,Materials,47.39204748759356,15.14,12.82,1.4,1.69
MSI,Information Technology,110.90865681768356,11.54,0.0,4.74,2.55
MSCI,Financials,213.2739198783107,18.25,20.23,3.45,5.21
NDAQ,Financials,130.36705500523337,17.96,15.09,1.25,2.12
NTAP,Information Technology,85.42044978300474,19.17,11.36,3.29,1.95
NFLX,Communication Services,302.9166142098764,79.07,0.0,11.11,3.83
NWL,Consumer Discretionary,66.04851642083278,23.0,17.76,4.54,1.53
NEM,Materials,155.3524059027926,16.93,21.65,0.66,1.26
NWSA,Communication Services,82.78025238698066,32.31,8.28,0.66,0.99
NWS,Communication Services,88.06340446030643,31.12,7.97,0.64,0.95
NEE,Utilities,123.42088967292008,16.3,0.0,2.01,2.36
NLSN,Industrials,68.03744628100715,36.83,15.22,2.67,2.26
NKE,Consumer Discretionary,97.08248335189155,27.48,30.77,6.84,2.79
NI,Utilities,131.23548270837787,8.04,115.98,0.7,0.81
NSC,Industrials,109.67347395901447,14.97,32.81,2.38,2.57
NTRS,Financials,120.90640148449015,17.65,16.31,1.62,3.09
NOC,Industrials,168.40283812725943,13.73,13.96,3.68,1.19
NLOK,Information Technology,110.53822465452376,8.21,7.41,1.25,1.27
NCLH,Consumer Discretionary,87.69549509683912,28.69,0.0,3.02,3.15
NOV,Energy,45.27129789630099,10.32,13.43,1.21,1.2
NRG,Utilities,86.09694976446524,115.36,10.21,0.7,0.51
NUE,Materials,109.24780986061324,18.39,18.37,1.61,0.62
NVDA,Information Technology,842.5630779111259,18.38,14.38,2.42,2.35
NVR,Consumer Discretionary,211.8343667869474,19.84,36.75,4.59,1.28
ORLY,Consumer Discretionary,96.16523623141435,26.24,26.76,9.7,2.85
