code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,130.34320740736862,10.46,14.63,3.53,1.75
ABT,Health Care,104.13726352211661,9.2,9.4,1.85,1.28
ABMD,Health Care,72.21101702301775,0.0,0.0,4.87,8.69
ACN,Information Technology,154.34206324629884,12.7,11.24,10.29,1.03
ATVI,Communication Services,99.13601933932739,29.58,40.21,32.75,3.61
ADBE,Information Technology,77.03380556992757,34.54,19.28,5.18,8.01
AMD,Information Technology,127.3570904352182,0.0,0.0,1.52,0.71
AAP,Consumer Discretionary,206.8799444599644,16.0,18.83,3.51,0.79
AES,Utilities,74.77094791312368,0.0,0.0,3.11,0.77
AFL,Financials,113.50038988664312,13.59,4.77,2.49,1.45
A,Health Care,110.27476930674803,15.57,12.0,2.8,1.85
APD,Materials,116.2049040834269,13.78,19.41,2.53,1.59
AKAM,Information Technology,158.78688075853844,62.91,46.92,4.23,10.05
ALK,Industrials,264.44348892519855,7.1,0.0,0.83,0.26
ALB,Materials,165.44150119301324,14.21,22.13,2.49,1.4
ARE,Real Estate,93.31867941625356,25.56,0.0,1.41,5.11
ALXN,Health Care,250.71927096407208,0.0,0.0,27.96,37.8
ALGN,Health Care,136.79165423124505,33.36,26.28,7.1,4.17
LNT,Utilities,122.16369808750045,6.46,2.87,0.93,0.81
ALL,Financials,79.09339476572111,4.95,4.45,0.99,0.63
GOOGL,Communication Services,100.30208944720202,52.23,65.03,9.57,13.2
MO,Consumer Staples,152.0944301533782,2.41,2.37,1.24,1.26
AMZN,Consumer Discretionary,226.8846148504828,82.71,33.26,32.2,2.64
AEE,Utilities,73.13997410476291,10.49,0.0,0.96,0.86
AAL,Industrials,79.47428358344466,0.0,2.55,1.3,0.18
AEP,Utilities,104.48518088813195,9.92,0.0,1.08,0.81
AXP,Financials,103.27279852708939,12.41,6.98,4.38,1.59
AIG,Financials,5.885841615952674,17.49,3.32,1.08,1.03
AMT,Real Estate,141.5216831504278,277.59,28.56,4.77,10.61
AMP,Financials,129.31878745565515,12.01,21.3,1.19,1.16
