code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,94.88706352464853,13.52,10.48,3.26,1.86
ABT,Health Care,99.59785842475594,5.71,5.29,1.41,1.06
ABMD,Health Care,120.36537807451522,0.0,0.0,2.97,3.86
ACN,Information Technology,137.42107799955167,13.89,9.53,7.09,1.15
ATVI,Communication Services,78.02676570022462,142.25,11.72,1.16,3.08
ADBE,Information Technology,77.13625927289036,47.41,18.65,3.75,6.31
AMD,Information Technology,19.384403604459084,53.78,939.81,10.02,1.2
AAP,Consumer Discretionary,141.34522789868765,13.9,7.25,2.86,0.69
AES,Utilities,63.11035836285901,10.38,0.0,0.77,0.53
AFL,Financials,97.11575135357926,10.98,2.67,1.95,0.9
A,Health Care,114.63140125435211,0.0,20.21,2.26,1.27
APD,Materials,87.99945285440508,15.09,60.5,2.34,1.49
AKAM,Information Technology,126.22327035841747,32.49,15.11,2.5,5.56
ALK,Industrials,195.00660130581065,9.14,0.0,1.27,0.33
ALB,Materials,138.81450151139617,15.69,10.93,2.23,1.4
ARE,Real Estate,91.11552140390357,16.53,0.0,0.86,3.62
ALXN,Health Care,300.24357948889985,15.11,56.28,6.31,11.43
ALGN,Health Care,121.75080658973529,0.0,18.38,4.87,3.89
LNT,Utilities,129.22680846054845,20.08,0.0,0.74,0.65
ALL,Financials,113.37628406039175,15.1,3.14,0.77,0.4
GOOGL,Communication Services,89.20667836564836,30.44,23.35,5.49,8.38
MO,Consumer Staples,149.37137403582432,7.04,7.08,5.53,0.95
AMZN,Consumer Discretionary,145.80701883296874,66.27,20.36,11.36,2.42
AEE,Utilities,100.93045592194385,6.52,21.59,0.54,0.55
AAL,Industrials,218.26300002965252,0.0,0.0,-0.43,0.07
AEP,Utilities,111.05528429293639,7.46,0.0,0.81,0.75
AXP,Financials,116.29262960469673,22.35,7.13,2.83,1.51
AIG,Financials,109.69828055057147,0.0,0.16,0.03,0.04
AMT,Real Estate,142.50378988968063,59.04,25.17,4.43,8.65
AWK,Utilities,143.72621128306784,0.0,0.0,0.74,1.24
AMP,Financials,133.67236935655487,10.39,0.0,0.78,0.97
ABC,Health Care,134.6776032816874,11.96,7.45,2.27,0.09
AME,Industrials,175.92581011432037,16.24,11.58,2.45,1.83
AMGN,Health Care,122.66463775880518,10.0,7.93,1.98,3.15
APH,Information Technology,110.62209682940103,23.19,14.13,4.17,2.61
ADI,Information Technology,129.95408956989397,22.64,14.98,2.22,2.79
ANSS,Information Technology,121.14345327936589,34.22,24.12,2.97,7.71
ANTM,Health Care,84.46722222109904,4.97,9.03,0.9,0.37
AON,Financials,117.95943100221531,13.02,27.27,1.65,1.3
AOS,Industrials,177.42669679829817,12.97,5.16,1.44,0.38
APA,Energy,60.60030090375535,0.0,48.99,1.85,3.39
AAPL,Information Technology,199.32032949087113,20.96,15.35,4.6,3.54
AMAT,Information Technology,73.14738394913728,0.0,155.28,1.85,2.6
ADM,Consumer Staples,73.10164844446979,14.0,32.37,1.01,0.33
AJG,Financials,137.26357573304102,12.44,8.52,1.83,0.92
AIZ,Financials,97.74647913697436,6.42,12.81,0.56,0.32
T,Communication Services,111.78122146677163,7.01,4.93,0.86,0.72
ATO,Utilities,106.48845141599612,9.25,5.54,0.86,0.43
ADSK,Information Technology,99.88579199230465,0.0,36.4,4.0,3.29
ADP,Information Technology,113.73178563756817,10.66,10.08,2.5,1.65
AZO,Consumer Discretionary,202.91189583762196,11.92,10.75,-15.12,1.17
AVB,Real Estate,141.6851895872749,29.88,0.0,1.54,5.58
AVY,Materials,81.83694933881588,28.83,6.41,2.18,0.5
BKR,Energy,81.72541876349484,17.2,23.03,1.0,0.75
BLL,Materials,138.6981252296624,11.56,11.13,2.8,0.67
BAC,Financials,60.994003244569015,0.0,0.8,0.49,0.64
BK,Financials,75.8987142269977,0.0,7.72,0.93,3.15
BAX,Health Care,95.76677070395291,7.16,8.36,2.09,1.26
BDX,Health Care,82.80895297843635,12.91,15.18,2.92,2.24
BRK.B,Financials,106.71155477871656,18.99,14.03,0.36,1.36
BBY,Consumer Discretionary,29.679247600611586,0.0,63.66,2.13,0.28
BIO,Health Care,85.14621723562776,18.55,10.39,2.08,1.5
BIIB,Health Care,213.90734585519274,14.76,15.7,2.27,3.27
BLK,Financials,75.89810647757291,28.54,18.2,0.44,5.02
BA,Industrials,117.14570678123376,23.53,6.76,13.75,0.44
BKNG,Consumer Discretionary,222.07968322766277,22.11,21.87,7.53,4.56
BWA,Consumer Discretionary,168.54453869318286,130.07,19.54,1.57,0.88
BXP,Real Estate,131.96706180122567,27.08,35.71,1.3,4.03
BSX,Health Care,49.77699463362821,0.0,25.7,1.11,1.66
BMY,Health Care,114.04014602016366,3.3,8.97,2.04,1.86
BR,Information Technology,86.3297476495304,11.39,9.19,2.81,1.17
BF.B,Consumer Staples,165.18349548282484,12.07,10.45,2.98,2.37
CHRW,Industrials,89.26760957608535,21.52,22.67,7.09,1.03
COG,Energy,179.79945084155796,28.08,50.98,2.31,4.74
CDNS,Information Technology,176.33766508761997,0.0,0.0,14.85,1.81
CPB,Consumer Staples,95.97160105544539,10.31,10.6,8.15,1.06
COF,Financials,119.69578568080246,48.94,7.69,0.56,0.87
CAH,Health Care,107.26940734827512,11.25,4.98,1.68,0.09
KMX,Consumer Discretionary,142.60277571834348,18.07,0.0,2.4,0.62
CCL,Consumer Discretionary,101.04604244505668,10.7,0.0,0.85,1.43
CAT,Industrials,131.93159417616485,29.68,4.97,2.96,0.8
CBRE,Real Estate,114.65415239296739,169.63,20.49,5.57,0.89
CE,Materials,110.32629387509547,8.91,10.16,6.69,0.82
CNC,Health Care,151.4902745458751,11.2,5.68,1.48,0.23
CNP,Utilities,119.03113699284313,9.04,4.94,1.35,0.4
CERN,Health Care,147.0148431154201,35.34,49.1,4.19,4.05
CF,Materials,178.42218001287216,9.55,7.66,1.97,1.34
SCHW,Financials,62.67149015118739,24.02,14.61,3.74,4.52
CVX,Energy,121.4823796145768,9.45,0.0,1.07,0.58
CMG,Consumer Discretionary,263.79924691397093,22.32,19.73,3.95,1.87
CB,Financials,133.02908622881026,5.15,3.93,0.66,0.87
CHD,Consumer Staples,144.99756182754783,15.0,12.38,2.25,1.45
CI,Health Care,118.84734273795208,7.43,22.05,1.77,0.52
CINF,Financials,135.78107126211395,6.59,5.89,0.59,0.73
CTAS,Industrials,123.73834539996716,19.28,6.78,1.44,1.01
CSCO,Information Technology,60.55004822059138,17.42,12.65,2.45,2.87
C,Financials,93.64956159327251,0.0,0.0,0.54,0.2
CTXS,Information Technology,123.31579641178676,31.42,14.68,2.7,3.7
CLX,Consumer Staples,103.8203916607594,10.62,10.26,229.57,1.22
CME,Financials,65.44524684151796,17.43,15.56,0.75,5.51
CMS,Utilities,137.80801274016167,11.27,84.87,0.83,0.41
