code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,128.333008103658,11.6,11.53,2.9,1.78
ABT,Health Care,128.28041810805635,6.4,3.82,1.29,0.84
ABMD,Health Care,241.90388340177043,0.0,0.0,3.6,3.73
ACN,Information Technology,133.25085532889094,12.65,10.03,7.45,1.13
ATVI,Communication Services,104.21399150802122,36.46,10.92,1.31,3.17
ADBE,Information Technology,161.88338067127813,18.66,14.98,2.69,3.87
AMD,Information Technology,19.936797686065773,13.19,0.0,5.52,0.92
AAP,Consumer Discretionary,148.773360584757,16.28,12.01,5.07,0.95
AES,Utilities,71.21642105304478,235.05,6.18,0.71,0.47
AFL,Financials,73.3683468922063,8.82,2.96,1.86,1.0
A,Health Care,99.70103083301069,13.04,13.49,2.47,1.5
APD,Materials,108.06136540235885,13.68,20.62,2.37,1.62
AKAM,Information Technology,81.73395900714641,52.28,42.59,4.03,8.75
ALK,Industrials,261.8525977010063,7.48,4.96,1.66,0.49
ALB,Materials,69.78158887060255,13.5,17.12,2.95,1.85
ARE,Real Estate,84.47928973405548,27.0,0.0,0.99,5.43
ALXN,Health Care,280.57574904949524,76.71,50.62,8.54,13.81
ALGN,Health Care,174.76818537172437,20.35,13.68,3.95,3.93
LNT,Utilities,129.01979269659822,9.93,18.83,0.91,0.87
ALL,Financials,147.7562314570941,15.12,4.0,0.73,0.45
GOOGL,Communication Services,108.80360711185175,22.64,27.27,4.14,6.56
MO,Consumer Staples,150.74202762472908,7.76,11.61,5.84,1.24
AMZN,Consumer Discretionary,105.31171582209906,71.15,32.62,11.83,2.4
AEE,Utilities,120.75578011534012,33.76,6.32,0.6,0.61
AAL,Industrials,328.7567244219053,0.0,0.0,-0.8,0.15
AEP,Utilities,123.11707562049297,9.58,33.31,0.86,0.81
AXP,Financials,139.59908943999366,11.01,5.61,2.72,1.47
AIG,Financials,71.69266677569021,0.0,0.34,0.05,0.08
AMT,Real Estate,122.76001856288268,47.04,26.21,4.98,8.91
AWK,Utilities,143.95413752293084,12.99,367.18,0.85,1.37
AMP,Financials,153.0504761535147,10.55,6.92,0.99,1.25
ABC,Health Care,171.42832490447404,12.76,9.64,2.68,0.11
AME,Industrials,125.79792542118358,18.38,15.41,3.33,2.39
AMGN,Health Care,189.43239412852088,9.14,8.11,1.7,2.82
APH,Information Technology,127.69396580246124,17.22,26.98,3.64,2.4
ADI,Information Technology,100.9154350880489,11.17,9.05,2.43,2.88
ANSS,Information Technology,96.18862548115135,31.75,31.8,3.12,8.35
ANTM,Health Care,144.5684088708287,7.06,21.0,0.77,0.35
AON,Financials,131.82407606684242,30.89,20.31,1.64,1.39
AOS,Industrials,190.7910130839135,13.66,21.38,1.72,1.02
APA,Energy,33.189606241875104,11.87,20.07,1.58,2.93
AAPL,Information Technology,154.5466136321906,15.51,13.08,4.68,3.38
AMAT,Information Technology,120.89208862905514,14.45,8.78,1.78,1.43
ADM,Consumer Staples,115.29545297466362,9.78,0.0,0.91,0.28
AJG,Financials,114.49275509477044,13.08,11.1,2.11,1.21
AIZ,Financials,117.57167941487789,13.14,7.06,0.66,0.41
T,Communication Services,86.43156421510093,4.94,6.28,0.88,0.79
ATO,Utilities,126.4099512267177,11.47,17.21,0.93,0.48
ADSK,Information Technology,97.08647455712041,42.59,17.85,5.29,4.49
ADP,Information Technology,139.30173077265684,13.29,10.35,2.73,1.72
AZO,Consumer Discretionary,136.02558912518649,16.2,12.11,-13.98,1.66
AVB,Real Estate,100.2686576567117,39.2,87.68,2.12,8.19
AVY,Materials,84.32139680494653,11.38,9.57,2.15,0.57
BKR,Energy,62.02873099391253,16.73,0.0,1.01,0.9
BLL,Materials,127.014613572848,12.19,21.61,3.24,0.76
BAC,Financials,83.56089072861725,0.0,1.41,0.52,0.87
BK,Financials,88.89580394420905,11.87,7.84,0.91,2.05
BAX,Health Care,98.35424006316998,6.53,6.64,1.95,1.06
BDX,Health Care,109.43567325996267,12.78,15.37,3.23,2.39
BRK.B,Financials,114.48169446581882,15.12,16.51,0.52,1.44
BBY,Consumer Discretionary,54.344744715757706,0.0,805.23,1.87,0.27
BIO,Health Care,70.90782799118757,15.76,21.09,1.88,1.52
BIIB,Health Care,309.2336680298474,15.61,10.85,2.73,3.37
BLK,Financials,128.951298310811,13.86,11.96,0.73,3.27
BA,Industrials,133.34284497644092,11.72,20.41,13.37,0.6
BKNG,Consumer Discretionary,174.30552556379268,38.46,26.99,10.83,6.58
BWA,Consumer Discretionary,94.05685761655144,21.23,32.19,3.17,1.49
BXP,Real Estate,105.58957151843616,54.71,0.0,1.76,5.65
BSX,Health Care,106.90978172285827,0.0,198.17,1.02,1.48
BMY,Health Care,159.03670867548087,10.72,8.15,2.08,1.7
