code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,128.17495030013774,17.01,18.53,4.23,2.58
ABT,Health Care,112.72696603436565,20.47,23.95,2.03,2.66
ABBV,Health Care,145.61851389128321,15.32,10.89,13.86,3.35
ABMD,Health Care,484.5262699030657,140.74,61.66,6.63,6.15
ACN,Information Technology,143.98295542020418,13.47,14.75,8.28,1.57
ATVI,Communication Services,253.9925194130401,17.79,14.7,1.8,4.03
ADBE,Information Technology,220.95072033632448,99.61,29.52,4.19,7.17
AMD,Information Technology,183.6403536196572,0.0,0.0,5.16,0.55
AAP,Consumer Discretionary,62.702548936633995,20.39,21.61,5.22,1.23
AES,Utilities,58.693326023861026,81.33,11.72,1.08,0.54
AFL,Financials,100.0863647969505,8.31,2.48,1.76,1.1
A,Health Care,133.42605763389994,16.25,12.01,2.16,1.74
APD,Materials,120.80444694833474,18.63,59.12,2.51,1.84
AKAM,Information Technology,95.30343778146838,29.3,28.23,3.2,5.43
ALK,Industrials,146.01241847483152,12.92,11.43,2.25,0.91
ALB,Materials,149.21296995881013,11.39,17.1,2.58,2.0
ARE,Real Estate,161.7280632347825,32.08,0.0,0.92,5.47
ALXN,Health Care,62.2187407554463,105.46,56.7,10.99,17.09
ALGN,Health Care,268.82536469373605,74.21,28.33,7.26,7.1
LNT,Utilities,130.72377401846643,12.66,0.0,1.3,1.38
ALL,Financials,142.77893502747773,9.97,5.59,1.0,0.66
GOOGL,Communication Services,129.56074177619416,29.48,36.65,4.32,7.01
MO,Consumer Staples,150.93971485735696,11.78,12.54,12.89,2.18
AMZN,Consumer Discretionary,202.73596413809761,687.57,91.3,18.78,2.47
AEE,Utilities,130.56101797055425,24.72,26.51,1.06,1.22
AAL,Industrials,147.29995841253475,0.0,0.0,-4.59,0.25
AEP,Utilities,126.01450497417963,11.9,39.35,1.1,1.19
AXP,Financials,80.31375860038058,16.66,11.74,4.44,2.55
AIG,Financials,86.18655322556904,7.12,11.02,0.63,0.94
AMT,Real Estate,133.13312286433614,50.65,31.9,7.69,8.3
AWK,Utilities,163.85908372924285,17.69,0.0,1.37,2.26
AMP,Financials,112.14558173594784,15.02,15.91,2.01,1.8
ABC,Health Care,95.8026581789507,48.49,0.0,6.41,0.15
AME,Industrials,97.65393296252243,23.91,20.68,3.92,3.43
AMGN,Health Care,115.61301356445128,14.35,12.99,3.26,3.91
APH,Information Technology,141.25105861383236,21.27,22.02,4.58,2.93
ADI,Information Technology,142.29658484929743,19.4,16.51,2.72,4.94
ANSS,Information Technology,117.01092661231675,33.67,27.28,3.77,9.63
ANTM,Health Care,179.96117072516617,10.21,10.38,0.99,0.36
AON,Financials,115.70011325996762,21.91,16.05,2.85,2.08
AOS,Industrials,164.4254149025813,26.6,24.83,3.34,2.1
APA,Energy,36.42256070647763,13.56,51.48,0.83,2.09
AAPL,Information Technology,157.43754182526882,12.39,10.1,3.44,2.65
AMAT,Information Technology,234.11968986025963,75.51,45.37,2.69,2.56
APTV,Consumer Discretionary,123.30642825303093,11.95,12.31,4.15,0.97
ADM,Consumer Staples,71.04088826239851,17.31,5.4,1.15,0.26
AJG,Financials,105.32546480519179,18.9,18.31,2.51,1.6
AIZ,Financials,113.89552290425551,9.05,4.53,0.85,0.49
T,Communication Services,94.05419146223049,6.84,9.07,1.33,0.98
