code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,126.65048254207566,10.46,14.63,3.53,1.75
ABT,Health Care,124.4044841126551,9.2,9.4,1.85,1.28
ABMD,Health Care,138.7864187736876,0.0,0.0,4.87,8.69
ACN,Information Technology,210.48229975045953,12.7,11.24,10.29,1.03
ATVI,Communication Services,99.66240528272206,29.58,40.21,32.75,3.61
ADBE,Information Technology,75.98082549379185,34.54,19.28,5.18,8.01
AMD,Information Technology,84.0743628789949,0.0,0.0,1.52,0.71
AAP,Consumer Discretionary,218.58588255780788,16.0,18.83,3.51,0.79
AES,Utilities,72.70281531127132,0.0,0.0,3.11,0.77
AFL,Financials,89.3160361202162,13.59,4.77,2.49,1.45
A,Health Care,117.48632849484633,15.57,12.0,2.8,1.85
APD,Materials,111.79049502388325,13.78,19.41,2.53,1.59
AKAM,Information Technology,108.94028716016197,62.91,46.92,4.23,10.05
ALK,Industrials,350.3098453291454,7.1,0.0,0.83,0.26
ALB,Materials,154.71844093050308,14.21,22.13,2.49,1.4
ARE,Real Estate,90.22658616679466,25.56,0.0,1.41,5.11
ALXN,Health Care,445.04537919392135,0.0,0.0,27.96,37.8
ALGN,Health Care,166.12415327059594,33.36,26.28,7.1,4.17
LNT,Utilities,153.10678815304087,6.46,2.87,0.93,0.81
ALL,Financials,70.03156022508873,4.95,4.45,0.99,0.63
GOOGL,Communication Services,109.07305094468312,52.23,65.03,9.57,13.2
MO,Consumer Staples,194.23223919656084,2.41,2.37,1.24,1.26
AMZN,Consumer Discretionary,218.18737128121427,82.71,33.26,32.2,2.64
AEE,Utilities,90.6592018142286,10.49,0.0,0.96,0.86
AAL,Industrials,40.24227495009169,0.0,2.55,1.3,0.18
AEP,Utilities,126.20982245893168,9.92,0.0,1.08,0.81
AXP,Financials,115.25781961428956,12.41,6.98,4.38,1.59
AIG,Financials,2.8234875698397515,17.49,3.32,1.08,1.03
AMT,Real Estate,165.46453763861172,277.59,28.56,4.77,10.61
AMP,Financials,113.39691198863484,12.01,21.3,1.19,1.16
ABC,Health Care,202.21137413308395,14.58,9.77,2.08,0.1
AME,Industrials,161.30603118256016,18.11,19.23,3.73,2.16
AMGN,Health Care,163.11223359728206,13.28,10.06,2.25,2.83
APH,Information Technology,115.00904441374709,21.77,26.76,6.0,2.72
ADI,Information Technology,143.38953838472645,15.84,11.56,3.06,3.22
ANSS,Information Technology,161.32616128359422,40.65,28.91,5.06,8.71
ANTM,Health Care,89.46985422682033,13.52,11.11,1.82,0.75
AON,Financials,121.24015996626703,15.15,12.19,1.99,1.82
AOS,Industrials,211.91583235960647,10.27,2.43,1.16,0.25
APA,Energy,100.92896239416544,10.63,30.97,1.93,2.98
AAPL,Information Technology,238.90863014784634,37.82,27.16,8.92,5.63
AMAT,Information Technology,80.07082178951896,12.33,11.04,2.67,2.18
ADM,Consumer Staples,77.72949923443372,16.87,0.0,1.74,0.53
AJG,Financials,197.94487996514155,10.71,7.03,1.97,0.92
AIZ,Financials,77.49403825385454,9.44,5.39,1.46,0.73
T,Communication Services,107.22682067689071,10.21,7.36,1.03,1.02
ATO,Utilities,168.18503401514033,10.01,39.0,0.8,0.27
ADSK,Information Technology,82.62249930735128,33.49,18.41,9.58,5.73
ADP,Information Technology,160.4696456895858,12.9,12.55,2.81,1.83
AZO,Consumer Discretionary,343.5000955811901,12.59,11.12,41.23,1.24
AVB,Real Estate,197.47562141638943,13.15,0.0,1.48,6.37
AVY,Materials,72.6017928781182,12.28,15.24,1.86,0.59
BKR,Energy,73.4508277140121,9.64,27.74,2.29,1.4
BLL,Materials,191.52128720778325,14.74,11.34,3.0,0.56
BAC,Financials,17.222602789287116,10.06,16.71,1.01,1.25
BK,Financials,51.58207508946775,16.78,11.61,1.44,2.37
BAX,Health Care,108.276725862266,9.43,9.98,2.25,1.43
BDX,Health Care,112.65154263723782,16.78,20.18,3.59,2.61
BRK.B,Financials,94.06194115503166,16.62,30.62,0.0,1.9
BBY,Consumer Discretionary,66.1340467214162,0.0,23.48,4.04,0.43
BIO,Health Care,108.22800471405496,30.3,21.59,2.87,1.93
BIIB,Health Care,225.75078273418785,26.23,22.36,2.8,5.35
BLK,Financials,105.32220712673501,20.74,43.16,1.57,4.24
BA,Industrials,109.4341898441884,12.12,6.25,5.24,0.75
BKNG,Consumer Discretionary,475.4873113903726,34.81,37.32,7.63,3.51
BWA,Consumer Discretionary,156.74918242822687,17.46,16.28,2.14,0.95
BXP,Real Estate,143.70035906426588,5.52,0.0,1.95,4.88
BSX,Health Care,53.61578028253471,0.0,28.77,1.15,2.08
BMY,Health Care,190.92885824275956,15.01,12.31,3.06,2.1
BF.B,Consumer Staples,162.9394498342794,17.21,17.52,3.87,2.81
CHRW,Industrials,161.91946727186212,21.91,26.8,6.68,0.97
COG,Energy,222.2395792948342,21.51,0.0,3.39,4.98
CDNS,Information Technology,71.39373684936531,17.01,13.69,2.25,3.14
CPB,Consumer Staples,118.92714427773932,11.69,18.65,6.25,1.32
COF,Financials,112.45768445412028,9.72,1.2,0.58,0.79
CAH,Health Care,122.89545877047989,7.41,19.25,1.53,0.13
KMX,Consumer Discretionary,146.8431883350273,24.86,0.0,3.43,0.62
CCL,Consumer Discretionary,94.34806330832106,10.82,34.8,1.25,2.02
CAT,Industrials,163.17280031679857,9.26,6.16,3.45,0.73
CBRE,Real Estate,82.47046938761937,12.98,9.12,4.39,0.84
CE,Materials,125.20039489066377,14.59,21.75,5.06,0.92
CNC,Health Care,168.51639789886005,16.73,8.29,2.89,0.44
CNP,Utilities,168.91021617981983,8.23,0.0,1.72,0.34
CERN,Health Care,253.6202781934998,34.18,165.77,3.92,3.03
CF,Materials,157.0188972017504,12.96,8.21,4.04,1.75
SCHW,Financials,54.413391060689406,10.86,16.74,6.72,5.34
CVX,Energy,152.47336466337796,6.4,14.41,1.52,0.54
CMG,Consumer Discretionary,268.1572202839137,69.05,764.4,8.58,4.48
CB,Financials,144.2950263603136,5.93,3.21,0.9,1.06
CHD,Consumer Staples,205.9002016429286,18.34,15.32,2.9,1.43
CI,Health Care,91.8230428850353,13.76,13.29,3.13,0.88
CINF,Financials,112.63517637787226,4.73,6.36,0.66,0.95
CTAS,Industrials,121.4190805225359,12.38,13.73,1.85,1.08
CSCO,Information Technology,66.1727840408868,19.48,16.25,4.44,4.28
C,Financials,11.038120380057629,33.75,0.0,1.08,0.8
CTXS,Information Technology,186.57119976201554,25.71,16.47,3.01,3.95
CLX,Consumer Staples,136.01600144214012,13.32,10.69,-11.09,1.31
CME,Financials,44.97211649114448,28.39,28.64,1.83,10.15
CMS,Utilities,172.41977071905984,0.0,6.85,1.17,0.39
KO,Consumer Staples,150.3199482640024,15.95,16.65,4.37,3.31
CTSH,Information Technology,221.28626032108568,27.93,60.77,6.36,4.61
CL,Consumer Staples,152.85354177111782,17.87,17.42,12.69,2.25
CMCSA,Communication Services,163.02508037478233,17.4,22.25,1.05,1.46
CMA,Financials,76.8607579844753,7.07,5.82,0.91,1.05
CAG,Consumer Staples,136.95789840235693,8.05,55.18,1.33,0.64
COP,Energy,111.42149928162542,5.94,4.34,0.76,0.37
ED,Utilities,194.60159293858828,7.46,0.0,0.7,0.53
STZ,Consumer Staples,96.50849620178893,16.98,17.1,1.34,1.38
COO,Health Care,193.96114842416395,0.0,0.0,1.28,2.0
CPRT,Industrials,132.4609102650831,24.92,29.29,3.66,5.81
GLW,Information Technology,66.43254617627578,13.59,36.04,3.01,4.98
COST,Consumer Staples,155.26631779569274,20.1,42.66,2.44,0.34
CCI,Real Estate,125.74952198593337,0.0,172.87,2.67,6.64
CSX,Industrials,181.53998108774903,11.43,37.4,1.61,1.55
CMI,Industrials,171.6768268926311,12.77,18.82,2.8,0.72
CVS,Health Care,124.94197051707239,16.4,30.0,1.43,0.55
DHI,Consumer Discretionary,119.7049202172005,0.0,2.21,0.65,0.34
DHR,Health Care,126.14698508691009,15.1,13.9,2.21,1.88
DRI,Consumer Discretionary,157.10686475487856,17.41,11.67,2.61,0.59
DVA,Health Care,157.08831602114856,15.83,19.6,3.48,1.15
DE,Industrials,124.13218808648614,14.5,12.63,3.57,1.1
XRAY,Health Care,92.96576136285111,24.85,19.47,4.07,3.2
DVN,Energy,84.45473151712545,9.07,31.77,1.46,3.26
DXCM,Health Care,123.11757870948826,0.0,0.0,35.52,53.99
DLR,Real Estate,236.49412993592108,62.59,0.0,1.41,3.49
DISCA,Communication Services,213.8173586772174,0.0,286.29,0.7,8.19
DISH,Communication Services,117.36268929808932,16.42,10.75,19.33,1.13
DLTR,Consumer Discretionary,365.58046505505695,18.68,18.88,3.62,0.9
D,Utilities,155.89041597498147,6.86,0.0,1.7,1.26
DPZ,Consumer Discretionary,299.6125723396368,18.73,17.16,-0.46,0.49
DOV,Industrials,161.9970407277596,7.14,6.08,1.15,0.65
DTE,Utilities,178.62110848959762,4.54,0.0,0.72,0.53
DUK,Utilities,159.26785484919193,8.98,164.25,0.64,1.07
DRE,Real Estate,72.29835258133191,8.83,0.0,0.73,1.81
EMN,Materials,170.2690365562731,11.95,8.86,1.64,0.53
ETN,Industrials,118.92693872424442,9.65,11.94,1.8,0.74
EBAY,Consumer Discretionary,106.73215319045201,52.84,7.98,1.46,2.27
ECL,Materials,139.22878178493528,25.78,24.89,5.59,2.02
EIX,Utilities,103.9631381343363,10.49,27.45,1.21,0.89
EW,Health Care,359.1514341146503,24.73,17.66,3.12,2.65
EA,Communication Services,41.17877317801315,0.0,125.5,4.3,5.82
EMR,Industrials,108.768183051732,13.35,12.46,3.23,1.34
ETR,Utilities,83.80986203001942,12.18,21.47,1.68,1.21
EOG,Energy,132.29990871638438,18.06,0.0,2.79,4.61
EFX,Industrials,129.3416887700886,15.31,12.48,2.87,2.27
EQIX,Real Estate,117.15057225636689,0.0,0.0,3.86,6.57
EQR,Real Estate,217.83226422751426,5.78,14.28,1.05,3.24
ESS,Real Estate,199.84316314311477,14.89,0.0,1.69,4.23
EL,Consumer Staples,316.3868059360422,16.75,19.55,5.28,1.01
EVRG,Utilities,165.7041174848296,9.06,0.0,0.86,0.87
RE,Financials,107.70058840067152,5.74,5.61,0.83,1.0
EXC,Utilities,73.50478197659032,11.94,17.89,3.14,1.73
EXPE,Consumer Discretionary,58.166221976407996,28.09,13.41,1.58,3.18
EXPD,Industrials,111.39766630949732,30.5,36.43,6.57,1.6
EXR,Real Estate,239.35136422759123,16.62,0.0,0.92,2.53
XOM,Energy,115.9203532174899,8.12,9.03,2.61,0.82
FFIV,Information Technology,434.4890227481172,33.55,16.7,2.99,4.35
FAST,Industrials,274.39329482622685,18.74,24.56,4.29,2.12
FRT,Real Estate,149.70339871689345,15.74,39.68,2.84,6.31
FDX,Industrials,100.99629549124398,13.75,47.01,1.98,0.76
FIS,Information Technology,140.28148969676036,6.76,31.53,0.99,1.01
FITB,Financials,63.99071851791989,8.4,0.0,1.04,1.14
FE,Utilities,86.70714463722068,9.36,113.6,1.34,0.96
FISV,Information Technology,123.67343494076295,21.26,23.71,3.71,2.56
FLIR,Information Technology,94.32075513857352,30.74,60.38,6.0,5.56
FLS,Industrials,126.65969341182924,17.59,13.3,3.44,1.2
FMC,Materials,190.51420761998213,27.83,23.04,3.35,1.4
F,Consumer Discretionary,186.67827283987356,0.0,0.82,1.79,0.06
BEN,Financials,107.10780761109426,10.17,15.45,2.62,2.96
FCX,Materials,90.63012264905853,10.25,6.88,1.63,1.79
GPS,Consumer Discretionary,126.70781639564832,13.9,11.55,2.25,0.7
GRMN,Consumer Discretionary,55.91855929158488,15.21,24.77,5.46,4.09
IT,Information Technology,231.2124776403642,25.45,15.32,99.38,1.64
GD,Industrials,95.91817193536126,12.84,10.75,2.24,0.98
GE,Industrials,66.44059175688251,11.05,7.21,2.07,1.43
GIS,Consumer Staples,174.6467073231667,11.8,12.29,2.31,1.06
GPC,Consumer Discretionary,180.7071627271,10.2,8.71,1.86,0.48
GILD,Health Care,103.85585595373973,23.1,23.47,10.43,8.82
GL,Financials,131.70045711801842,6.42,4.07,0.98,0.98
GPN,Information Technology,120.4086720489225,0.0,26.97,3.35,3.92
GS,Financials,48.596614945364976,0.0,0.0,1.73,1.91
GWW,Industrials,269.4822900541597,13.77,20.24,2.58,0.91
HAL,Energy,111.59018216688625,8.41,22.08,3.99,1.95
HBI,Consumer Discretionary,94.00085295057569,17.19,7.61,7.37,0.48
HIG,Financials,24.19573624947216,7.06,3.47,1.07,0.8
HAS,Consumer Discretionary,161.81453824130705,8.73,5.89,1.84,0.78
PEAK,Real Estate,177.39762333889502,5.7,118.3,0.83,3.4
HSIC,Health Care,122.55139214446325,26.13,26.21,3.09,0.95
